	AHR	ARID3A	ARID5B	ARNT	ASCL2	ATF3	ATF4	ATF5	BATF	BATF3	BBX	BCL11A	BHLHE41	CEBPD	CEBPG	CEBPZ	CREB3	CREB3L2	CREM	CUX1	DBP	DDIT3	DNMT1	DNTTIP1	EGR2	EPAS1	ETS2	ETV5	ETV6	FOS	FOXN2	FOXO3	GTF2B	GTF3A	HBP1	HES6	HIF1A	HLX	HMG20A	HMG20B	HMGA1	HMGN3	IRF1	IRF2	IRF3	IRF5	IRF7	IRF8	IRF9	JUN	JUNB	JUND	KLF10	KLF3	KLF6	LCORL	LYL1	MAFB	MAFF	MECP2	MEF2A	MITF	MSANTD3	MSC	MTF1	MXD1	MXD4	NFAT5	NFE2L1	NFE2L2	NFIC	NFKB1	NFKB2	NR1H3	NR3C1	PKNOX1	PLSCR1	POGK	POU2F2	PPARG	RBPJ	REL	RELA	RELB	RREB1	RUNX1	SNAI3	SOX4	SP3	STAT1	STAT2	STAT3	STAT4	STAT5A	TCF4	TCF7L2	TFDP2	TFEB	TFEC	TGIF1	THAP1	TSC22D1	XBP1	XPA	YBX1	YBX3	YY1	ZBTB43	ZEB2	ZHX1	ZNF143	ZNF22	ZNF267	ZNF274	ZNF281	ZNF32	ZNF322	ZNF37A	ZNF385A	ZNF394	ZNF444	ZNF524	ZNF580	ZNF677	ZNF75A	ZNF780A
Propanoate_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.053833516913	1	1	1	1	1	1	1	1	1	1	0.0906331225324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Prostate_cancer	1	1	1	1	1	0.0366757649609	1	1	1	0.0641969764996	1	1	1	1	1	0.00320311698861	1	1	1	1	1	1	1	1	0.0295078715033	1	1	0.00671195592503	1	1	1	1	1	1	1	1	1	1	1	0.0510434310565	0.0982746893406	1	1	1	1	1	1	1	1	1	0.023300898948	1	1	1	0.0731737360779	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000259857186948	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0232510921502	0.0290782410077	1	1	1	1	1	1	1	1	1	1	0.0458268762219	1	1	1	1	0.0604139105816	0.00659147671822	1	1	1	0.0293565352904	0.00746564710918	0.0466480719576	1	1	1	1	1	1	1	0.0422451798617	1	1	1	1	1	1	1	0.0188040602066	1
Proteasome	1	1	1	1	1	1	0.0425162347367	1	1	1	1	1	1	1	0.0291125408249	1	1	0.079070467842	1	1	1	1	1	1	1	1	1	1	1	0.0356896522924	1	1	1	1	1	1	1	1	1	1	1	1	0.0373605164918	1	1	0.00439328589132	0.0237430063733	0.0577766669314	0.0386039066196	1	0.0502976060409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0165284838431	1	1	1	1	1	1	1	1	1	0.00337236010868	1	1	1	1	0.0229264632667	1	1	0.0187531846017	1	1	1	0.0376192399017	1	1	1	1	1	1	1	1	1	0.0912426400347	1	0.0461678154959	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00967404706143	1	1	1	1	1
Protein_digestion_and_absorption	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0876221322126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Protein_processing_in_endoplasmic_reticulum	1	1	1	1	1	0.00806133161679	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0480692881135	1	1	1	1	1	0.000402094335354	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0523313615909	1	1	1	1	1	1	1	1	1	1	1	0.0981744552135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0743405038338	0.0913827738668	1	1	1	1	1	0.0454184255538	0.0286599568325	1	1	1	1	1	1	1	1	1	0.000709771665757	1	1	1	0.00157006514109	1	0.0180243371668	1	0.00636407712533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Proximal_tubule_bicarbonate_reclamation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0691429315414	1	1	1	1	0.0485084680374	1	0.0466854391907	1	1	1	1	1	1	1	1	0.0729848894024	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0570289041384	1	1	0.00700410029172	1	1	1	1	1	1	1	1	0.0561959486865	1	1	1	1	1	0.0992721109238	1	1	0.0898808678082	1	1	1	0.0887462306624	1	1	1	1	1	0.0221239917942	1	1	1	0.018255215197	1	0.0503576221544	1	1	0.00616519775901	1	1	1	1	1	1	1	1	1	1	1	1	0.0105382108442	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Pyrimidine_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0396017755497	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0650001890217	1	1	1	1	1	1	1	1	1	1	1	1	0.042638956322	1	0.0234168392307	1	1	1	0.0902651159096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0479997745788	1	1	1	1	1	1	1	1	1	1	1
Pyruvate_metabolism	1	0.0501307063965	1	1	0.0662286848628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0797806530049	1	1	1	1	1	0.0418021287184	1	1	1	1	0.0249059614011	1	1	1	1	0.016753706453	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0132483324285	1	1	1	1	1	1	1	1	0.0752031669625	1	1	0.0567758972274	1	0.0456194597444	0.00368099663937	1	1	0.0128699452703	1	1	1	1	1	1	1	1	1	1	1	1	0.0691163473504	0.0838573608238	1	1	1	1	1	1	1	1	1	1	1	0.0145510603692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0962243258363	1	1	1	1	1	1
RIG-I-like_receptor_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0146678744679	1	1	0.00403752494541	0.00758064263224	0.00319588445642	0.00637811958789	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0691188950682	1	1	1	0.0159039911344	1	1	0.0781951902059	1	1	1	1	1	1	0.00930159645856	0.00536619930394	0.0885537232944	0.00977895452978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0284907735515	1	1	1	0.00509267247702	1	1	1	1	1
RNA_degradation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0452120277937	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0999924980824	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Regulation_of_actin_cytoskeleton	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0843237494991	0.0477191509419	1	1	1	1	0.0668814172651	1	1	1	1	1	1	0.000438313424243	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0648182127542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0570940673177	1	1	1	1	1	0.0239534131909	1	1	1	1	1	1	1
Renal_cell_carcinoma	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0889340708708	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Renin-angiotensin_system	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0380832903604	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Rheumatoid_arthritis	1	1	1	1	0.0151975458087	2.49432273181e-06	1	0.0763395252714	0.0649159843571	6.77198312254e-05	1	1	1	1	1	1	1	1	1	1	0.0217101113017	0.00983187000486	1	1	1	1	1.70187197668e-11	1	1	9.84931792279e-05	1	0.055580529581	1	1	1	1	1	0.00266387973932	1	0.0554031469517	0.000676589604279	2.29897460513e-07	0.00398922323298	1	5.93576667598e-05	0.000389803107681	0.000354023595507	0.00774160758676	0.003941248076	1.57239702763e-05	1	1	1	1	5.97609041741e-06	1	0.0781104096256	0.0771829130859	0.0319903302699	0.0218785717709	2.09202377643e-09	0.00322139275934	1	0.00495213429943	0.0251141062015	1	1	0.0486789209023	1	1.31626588317e-05	1	1	3.99047424726e-06	1.09210298582e-08	2.29626940795e-08	2.57233336765e-06	0.0357612362863	1	1.16631908131e-07	0.00113211593661	7.13375358785e-10	0.00385367610088	0.0172749950512	1	0.0247551843467	1.87563061083e-07	1	0.0349671075585	0.070815067266	0.0109292940487	0.00453447035756	0.0057574524098	0.00052757492801	0.0022337919769	0.00374583096167	0.0072334315398	1	0.020533043223	0.0781104096256	0.0251141062015	1	0.0135981594197	1	1	8.84563049608e-06	1	1	1	1	0.000715926082438	1	0.00985926862393	1	0.00352790247268	1	1	1	1	1	0.00657856731256	1	1	0.0486789209023	1	1	1
Riboflavin_metabolism	1	1	1	1	0.00676348264994	1	1	1	1	0.033554918971	1	1	1	1	1	1	1	0.006552740445	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033554918971	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00300364201295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0318543636188	1	1	1	1	1	1	1	1	1	0.00634509569348	1	1	0.0318543636188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SNARE_interactions_in_vesicular_transport	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0257995232786	1	1	1	1	1	1	1	1	1	1	1	1
Salivary_secretion	1	0.0457913991898	1	1	0.0671702409132	1	1	1	1	1	1	0.0371056226276	1	1	1	1	1	1	1	1	0.0864086723542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.066581673052	1	1	1	1	0.0167563452348	0.0828305370561	1	1	1	1	1	1	1	1	1	0.0981278214096	1	1	1	1	1	1	0.0467703236104	1	1	1	1	1	0.0547118567465	1	1	1	1	1	1	0.0234904303395	1	1	1	1	0.0296931539408	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00327525422584	1	1	1	1	1	1	1	1	1	1
Shigellosis	1	1	1	1	1	1	1	1	1	0.0618068531582	1	1	1	1	1	1	1	1	1	1	1	1	0.0233470773063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.097797339989	1	0.0701249486003	0.0498222648731	1	1	1	1	1	1	1	1	1	1	1	1	0.0294020334644	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00549721295399	1	1	1	1	1	0.00215587629089	1	1	1	1	1	1	1
Small_cell_lung_cancer	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0189676412024	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Staphylococcus_aureus_infection	1	0.0130910025207	0.0488526184634	1	1	8.57163229284e-10	1	0.0216657772687	1	1	1	0.000124809881502	1	6.27044794976e-08	1	1	1	1	1	1	1	0.00239155236739	1	1	0.0227593159675	1	5.69311264798e-12	9.01470360939e-05	1	1.78307201004e-07	1	0.0108641651624	1	1	1	0.000846052163376	1	0.0052028555396	1	0.000159167939362	1.08971165425e-10	0.00214059149496	0.0189364977448	1	9.06767994024e-11	0.00898008248074	0.045125189109	0.00010142216107	1	0.0442995079907	0.0815816709729	0.0048238037305	1	1	1.17103288177e-07	0.0225163247793	0.0316933010354	4.51606557128e-06	0.00835740925824	1	5.11046760465e-12	0.0535683659982	1	0.0660212052056	0.00644581938147	1	1	0.00120608445923	1	2.07527994789e-10	1	1	0.00120061955264	0.0	9.99982950889e-08	7.04279057295e-09	1	1	3.10709708504e-05	0.0727427533424	1.22766241617e-11	1	1	1	0.00950348296065	1.23082766201e-10	1	1	1	0.0022257621807	1	0.0413761986973	0.000485241537231	0.000221202485474	0.00200802467948	0.0242480336462	1	0.0148656377974	1	1	1	1	1	0.0053537325884	0.00183011144742	1	1	1	0.000133664034634	1	1	1	1	0.0559849068414	1	1	1	1	1	1	1	1	1	0.0062892955819	0.0488526184634	1
Steroid_biosynthesis	1	1	0.00650623473389	1	1	1	1	1	1	0.0778137763274	1	1	1	1	1	1	1	0.0162042678709	1	1	1	1	1	1	0.00577871300205	1	1	0.0269805012299	1	1	1	0.00310108547005	1	1	1	1	1	1	1	1	0.0506180929228	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00101581296621	0.00403606514828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0697739869423	1	1	1	0.0161670297553	1	0.0079074265948	0.00861620099631	1	1	1	1	1	1	1	1	1	0.0854260855212	1	1	1	1	1	1	1	1	1	1	1	0.0740965017895	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0251264899557	1	1	1	1	1	1
Steroid_hormone_biosynthesis	1	0.0876932945428	1	1	1	1	1	1	1	1	1	1	0.0208386772622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0535683659982	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0584393473238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Systemic_lupus_erythematosus	1	0.00728701242015	1	1	1	0.023510241766	1	0.0602160441303	1	1	1	1	1	0.00212336145284	1	1	1	1	1	1	1	0.0286173169501	1	1	1	1	1.92202682903e-06	0.0373130873595	1	0.000319791855915	1	1	1	1	0.0255408683564	0.00508663313459	1	0.0569126880421	1	0.0400158115995	0.00290612370835	1	1	1	2.41603922702e-06	0.0158683114657	0.0181304874144	0.00105704865391	1	1	1	0.0532913699062	1	1	0.00372211331672	1	1	1	1	1	5.70868180905e-06	1	1	1	0.0684531777541	1	1	0.0982281617045	1	6.88373366786e-06	1	1	0.00979339409818	6.29307311699e-05	7.93102491577e-05	1.55654185852e-05	1	1	0.0924256055605	0.0417347714694	9.77549148851e-07	1	0.0353143356884	0.0704411400952	0.0516930880214	7.88249745476e-08	1	1	1	0.0385236639692	1	0.0431708429866	1	0.000424944600776	0.0736768365522	1	1	1	1	1	1	1	1	1	0.00495792887888	1	1	1	1	1	1	1	1	0.0143655054571	1	1	0.0910199873906	1	1	1	1	1	0.0982281617045	0.00293162271283	1	1
Terpenoid_backbone_biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022789234404	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00062743899356	0.0985159896614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0483800327934	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Thyroid_cancer	0.0155868800484	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0587198305158	1	1	1	0.0764540586919	1	0.0427257786075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0833952363195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0548643388345	1	1	1	1	1	1
Tight_junction	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0144441885054	1	1	1	1	1	1	1	1	0.0591001071105	1	0.0645990949268	0.0244974067572	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0496633833693	1	1	1	1	1	1	1	1	1	1	0.0201884250664	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0244974067572	1	1	1	1	1	0.00992459894844	1	1	1	1	1	1	1
Toll-like_receptor_signaling_pathway	0.0295980130466	1	1	1	0.0923960714964	1	1	1	1	0.00338218178094	1	0.060397765977	1	1	1	1	1	1	1	1	1	0.0896115802459	1	1	1	1	0.000119724992994	1	1	0.0242390847555	1	1	1	1	1	1	0.0497665745234	0.0276617746249	1	1	0.0857362771676	0.000506933188164	1	1	0.0121655441903	0.0661781938336	0.0386185606928	0.0114802948711	0.00687711054869	0.0240001818608	1	1	1	1	1	1	1	1	1	1	0.010367228414	1	1	0.0426742166853	1	1	1	1	1	0.00246121074331	1	1	0.00169635567777	0.0125933639766	3.29260558513e-05	0.000615331103275	1	1	0.0850057785999	0.07291343722	0.0108845508902	0.0358256900217	0.0285314092797	0.00402835392	1	0.0381540277981	1	1	1	0.0546333336578	0.00841687020701	0.0105866129649	0.0161087127817	0.00367310393864	1	1	1	1	1	1	1	0.0856558139841	1	1	2.66152354816e-05	1	1	1	1	1	1	1	1	1	1	1	0.00616519775939	1	1	0.0442695095103	1	1	1	1	1	1
Toxoplasmosis	1	1	1	1	0.0511818491881	9.45805213908e-05	1	1	1	0.0443281508264	1	0.0578152662168	1	0.0611293236555	0.00764473688974	1	1	1	1	1	1	0.00384986932032	1	1	1	1	0.00138835075192	1	1	0.000270569954719	1	1	1	1	1	1	1	1	1	0.0373311208588	1	1	1	1	0.000357308696614	0.00360942133434	1	1	0.0232254810207	1	0.0366077595506	1	1	1	0.00333234171219	1	1	1	1	1	0.00271293618351	0.0122342852729	1	0.0810307660748	1	0.0945848774682	1	0.0945848774682	0.0574621957835	0.000259002934803	1	1	0.00861033480099	0.00241839269255	0.0171684052016	0.0177870105394	1	1	1	0.03732294092	2.82636693806e-05	0.0687825879653	0.031820754193	0.0677414753272	0.0496633833693	3.7374439025e-05	1	1	1	1	0.0828211902982	1	1	0.0111475249172	1	1	1	0.0809177284519	1	1	1	1	1	1	1	1	1	1	1	1	0.0687825879653	1	1	0.0649034127345	1	1	0.0876161219096	1	1	1	1	1	1	1	1	1
Tryptophan_metabolism	1	1	1	0.0475311492096	1	1	1	0.0762335910194	1	1	1	1	0.0124780223208	1	1	1	1	1	1	1	0.0867748870338	1	1	1	1	1	1	1	1	1	1	0.00416675460538	1	1	1	1	1	1	1	0.0603352294711	0.0381418196059	1	0.0299399236044	0.000735735661588	1	0.00341470222643	0.0188660299395	0.051075581383	0.00502402462477	1	1	1	1	1	0.078306761744	1	1	1	1	1	0.0617736075039	0.0328184409886	1	1	1	1	1	1	1	0.00615815576304	1	1	0.0639446460021	1	1	0.061040097433	1	1	1	1	0.041368313258	1	1	1	1	1	1	1	1	0.0510056668384	0.014843193961	1	1	1	0.0315248989254	1	1	1	1	1	1	1	1	1	1	1	1	1	0.056565047331	1	1	1	1	0.0343474318638	1	1	1	1	1	0.017252205789	1	1	1	1	1	1
Tuberculosis	1	0.0052981849933	0.0279915065927	0.0621635333496	0.0113165969078	4.10611011858e-09	1	1	0.0483230635477	0.00145078685561	1	0.00403261314861	0.0357315504131	0.00705709351715	0.0907450841561	1	0.0118183708879	0.0104808236257	1	1	0.00112842084309	1.99494120523e-05	1	1	0.0254715950106	1	1.71182423792e-08	0.000695396520326	1	3.43943429293e-10	1	0.0650498021908	1	1	1	1	0.0353299752206	0.0279915065927	1	0.000269093540178	4.30874962598e-06	0.00200816464012	1	1	1.22714771122e-06	0.00529747471315	1	1	1	0.0968662273925	0.0182247266158	0.0256402858014	0.0700035083782	0.0357315504131	0.000142272467498	8.31707756193e-05	0.00195628755407	0.00439283209113	0.0479706219667	1	1.36825942387e-06	0.000179152616166	0.000894242196596	0.0115899219262	0.0357955458669	1	1	3.66269046925e-06	0.00107272884277	8.90017413757e-06	1	1	0.0059860367924	7.19448500774e-10	8.20546763869e-08	1.22536162681e-05	1	1	0.00082284631021	0.000624974581923	2.11501106628e-08	0.0386492028857	0.00778463009778	1	0.0846588585654	2.24756928624e-08	0.00207628194598	0.0980008497715	1	0.0174036008678	1	0.064998968694	0.00230136802845	0.000436611812466	0.0287180157392	0.0439126977118	1	0.0363951031703	1	1	1	1	1	1	0.00361050965189	1	1	1	0.000207681464625	0.000348585475108	0.0386492028857	1	1	0.0357955458669	1	0.000529265658534	0.0284217201238	1	1	0.00892937245748	0.0316654501904	1	0.00478933906867	1	1	1
Type_I_diabetes_mellitus	1	1	1	0.0516801861119	1	2.78010463139e-06	1	0.0826217583685	1	0.0924067924838	1	1	1	1	1	1	1	1	1	1	1	0.0195989265774	1	1	0.0554104203686	1	1.13986355688e-07	1	1	6.57757922803e-05	1	1	1	1	1	1	1	0.0325277796248	1	0.065503005272	0.00308071352741	0.00952960621295	1	1	0.00112847864426	0.000462142606525	0.022040598456	0.00636341521437	0.0364595213281	1	1	1	0.0555099983744	1	7.39013498408e-06	1	1	1	0.0443277988531	1	2.46172121576e-08	0.0357531808321	1	1	1	1	1	0.012564483987	1	4.85770475959e-05	1	1	0.000356078464275	5.73258622794e-07	0.00174791207229	0.000305771925802	1	1	0.00315255745473	0.00815482460436	4.28812041431e-09	1	0.0782100511941	1	0.00616059399924	1.49060741195e-07	1	1	1	0.0587857670473	1	0.00368805032657	0.0262685542063	0.000985605248281	1	1	1	1	1	1	1	1	1	1	0.000552310488806	1	0.00447338832946	1	1	0.00345339183722	1	1	1	1	1	1	1	1	1	0.0195363799352	1	1	0.012564483987	1	1	1
Ubiquitin_mediated_proteolysis	1	1	1	1	1	1	0.0766904555333	1	1	1	1	1	1	0.0644955432033	1	1	1	1	1	1	1	1	1	1	1	0.0301902991372	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0762623084663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0853423342962	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Valine,_leucine_and_isoleucine_degradation	1	1	1	0.0516801861119	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0939468105214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0715103528436	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Vascular_smooth_muscle_contraction	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0481776629371	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00551013628501	1	1	1	1	1	1	1	1	1	1
Vibrio_cholerae_infection	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018561313289	1	1	1	1	0.0367487654787	1	1	1	0.0534403658769	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0689288262924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0234294076392	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00432951976333	1	1	1	1	1	0.00169256183293	1	1	1	1	1	1	1
