	AHR	ARID3A	ARID5B	ARNT	ASCL2	ATF3	ATF4	ATF5	BATF	BATF3	BBX	BCL11A	BHLHE41	CDC5L	CEBPD	CEBPG	CEBPZ	CREB3	CREB3L2	CREM	CUX1	DBP	DDIT3	DNMT1	DNTTIP1	EGR2	EPAS1	ETS2	ETV5	FOS	FOXO3	GTF3A	HBP1	HES6	HIF1A	HLX	HMG20B	HMGA1	HMGN3	IRF1	IRF2	IRF3	IRF5	IRF7	IRF8	IRF9	JUN	JUNB	JUND	KLF10	KLF6	LCORL	LYL1	MAFB	MAFF	MBD2	MECP2	MEF2A	MITF	MSANTD3	MSC	MTF1	MTF2	MXD1	MXD4	NFAT5	NFE2L1	NFE2L2	NFKB1	NFKB2	NR1H3	NR3C1	PKNOX1	PLSCR1	POU2F2	PPARG	RBPJ	REL	RELA	RELB	RREB1	RUNX1	SNAI3	SOX4	SP3	STAT1	STAT2	STAT3	STAT4	STAT5A	TCF4	TCF7L2	TFDP2	TFEB	TFEC	TGIF1	THAP1	TSC22D1	XBP1	XPA	YBX1	YY1	ZBTB43	ZEB2	ZHX1	ZNF143	ZNF267	ZNF274	ZNF281	ZNF322	ZNF350	ZNF37A	ZNF394	ZNF444	ZNF580	ZNF75A	ZNF780A
Small_Ligand_GPCRs	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00587461542073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0132423821315	1	0.0103105104266	1	1	1	1	0.0757068170395	1	1	1	1	1	1	1	1	1	1	1	1	0.095069261947	1	1	1	1	1	1	1	0.0023020807001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0279272801136	1	1	1	1
Spinal_Cord_Injury	0.0100510424208	1	0.0200538370653	1	1	0.0250040333104	1	1	1	0.0104083604317	1	1	1	1	1	1	1	1	1	1	1	0.0163289903432	1	1	1	1	1	0.0195269951548	0.00993830432891	1	1	1	1	1	1	1	1	1	1	0.0259992361648	1	0.0223886409779	1	0.0319450581228	1	1	0.092491582761	1	1	0.0572888783085	0.0146483644432	1	1	0.00782412095951	1	1	1	0.000660003633891	0.0361853123599	1	1	0.0612663246996	1	1	1	0.0852117694592	1	1	1	1	0.00467651854624	4.97092311235e-05	0.0486807321198	0.00763070028973	0.0062307779494	1	0.000225290269828	1	1	1	1	0.0151914547933	1	1	1	0.0597004010034	0.0204050472375	0.0963541702349	0.00121536270885	0.0313174193933	0.000810849936163	1	1	0.00747128886179	0.046133841044	1	1	0.0203957602317	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Statin_Pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0553403021041	1	1	1	1
Striated_Muscle_Contraction	0.0353196289206	0.0134356077812	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0602064137188	1	1	0.0946721074292	1	1	1	1	1	1	0.0105564309185	0.00560364719227	1	0.0768067899426	1	1	1	1	0.0281982733762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0695253995037	1	1	1	1	1	1	1	0.0391152590131	1	1	1	1	1	1	1	1	1	1	0.0634170381263	1	1	1	1	1	0.0691814193041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0122215322592	1	0.0894503943252	1	1	1	1	1	1	1	1	1	1	1	1	0.0768067899426	1	1	1
Sulfation_Biotransformation_Reaction	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0992829601053	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sulindac_Metabolic_Pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00606847018076	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCA_Cycle	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0627801333983	1	0.0802260421043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCR_Signaling_Pathway	1	1	0.0743317980693	1	1	1	1	1	1	0.00246240062584	1	1	1	1	1	1	1	1	1	1	1	0.00555239406475	1	0.0398548659004	1	1	1	0.0594705154762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00906087559894	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000456561391802	1	0.0862329719507	1	1	1	0.0104881944233	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010903520702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0143622632135	1	1	1	1	0.0854560528324	1	1	1	0.00327303475913	1	1	1
TGF_Beta_Signaling_Pathway	1	1	1	1	1	1	1	1	1	0.0976382456493	1	1	1	1	1	1	1	1	0.0961417946535	1	1	0.0300085545281	1	1	1	1	1	0.035475502272	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.048621855741	1	1	0.0859082612743	1	1	1	1	1	1	1	0.0665707631208	1	1	1	0.0435719033124	1	0.0311288884101	1	1	1	1	1	1	1	1	1	1	0.0441050392558	1	1	0.0364802144058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0825763773976	1	1	1	0.0462501059623	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TGF_beta_Signaling_Pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0384062227976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00428174971423	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0251413079834	1	0.0320290307484	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOR_Signaling	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0964903893293	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0324524136473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0680961718628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TP53_Network	1	1	1	1	1	0.00016619370788	1	1	1	1	1	0.0750254951832	1	1	1	1	0.00035846869434	1	1	1	1	1	0.0048896415763	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000277561439925	1	1	0.0586347506076	1	1	1	1	1	1	1	0.00168247052838	1	1	1	7.25500728519e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0151680863789	1	1	1	1	1	1	0.0115494300686	1	1	1	0.0812051678531	1	1	1	1	1	0.0280404417803	0.0349904583672	1	1	1	1	1	1	0.00200155335661	1	1	1	1	1	1	0.000929239778311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSH_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0110036043414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.071387463095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0657533673135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSLP_Signaling_Pathway	1	1	1	1	1	1	1	1	1	5.24755883725e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000847154339055	1	1	1	0.000190503652153	1	1	0.00580806077564	1	1	1	1	0.0141116384794	1	1	1	0.0360965703908	1	1	1	1	1	1	0.000593516450404	1	1	1	1	1	1	0.0114538903364	1	1	1	1	1	1	1	1	1	3.00246230612e-05	0.0204698821617	1.52874371353e-05	1	1	1	1	0.0268573591156	0.00390675070141	1	0.0536190545724	1	0.0170547487959	1	1	1	1	1	0.0955081728134	0.0268573591156	0.00176743407305	0.00183876837542	0.0877516927307	0.0787063446592	1	1	0.00232650271214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0276261966593	1	1	1	1
TWEAK_Signaling_Pathway	0.00333303228875	1	1	1	1	0.0209162249558	1	1	1	0.0103742219285	1	1	1	1	1	1	1	1	1	1	1	0.0985260769094	1	1	1	1	1	0.00267844535944	0.0112613661966	1	1	1	1	1	1	1	1	1	1	0.046641569687	1	1	1	0.0927749552927	0.0470465687489	1	1	1	1	0.0388367669127	0.00454265025255	1	1	0.0724472531318	1	1	1	1	1	1	0.0196417645869	1	1	1	1	1	0.0211620496959	0.00430712563543	0.0153756742297	0.00289354713759	1	0.0234286121111	1	1	0.0747396141954	0.00950906444802	1	0.000269131171822	0.0731868549474	0.0127866853984	1	1	1	1	1	0.0615198046058	0.0162523493292	1	0.00509062421441	1	0.000628148578284	1	1	0.046641569687	1	1	1	1	1	1	1	1	1	1	1	0.0349629839369	1	1	1	1	1	1	1	0.080004127694	1	1	1
Tamoxifen_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0110828548565	1	1	1	1	1	1	1	1	1	1	1	1	0.0979857290713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00699970391993	1	1	1	1	1	1	1	1	1	1	1	1	1
Toll-like_receptor_signaling_pathway	0.0366527392911	1	1	1	1	1	1	1	1	0.00104950824193	1	0.0745991248753	1	1	1	1	1	1	1	1	1	1	0.0966635743083	1	1	1	1	3.13628518467e-06	1	1	1	1	1	1	0.0646493880703	1	1	1	1	0.045767022425	1	0.0149811194062	0.0569453414625	0.0461267313111	0.051333473683	0.010230871214	0.0648256829477	1	1	1	0.0481991108479	1	1	1	1	1	1	0.0451286401455	1	1	0.0149811194062	1	1	1	1	1	1	5.42049781612e-05	0.0774865260252	0.000602566016002	0.0457111093293	1.78858843158e-06	1	1	0.089412748021	0.0394190799061	0.00918030368669	0.00723602095196	0.0301871902053	0.00801272594942	1	0.011364007813	1	1	1	0.027980240675	0.00942177257281	0.00555504809698	0.00581782387836	0.00346519764555	1	1	1	1	1	1	1	0.0613121504135	1	1	1	1	1	1	1	1	1	1	1	0.0166800611592	1	1	0.0115137083687	1	1	1	1
Trans-sulfuration_and_one_carbon_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000531162695663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00523963047792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0920601032163	1	1	1	1	0.0333757012939	1	1	1	1	1	1	1	0.0067789439077	1	1	0.0158938677355	1	1	1	1	1	1	0.00612494213274	1	1	1	0.0623345598991	1	1	1	1
Transcriptional_activation_by_NRF2	1	1	1	1	1	1	1	0.0125271063022	1	0.0353768383368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0195417006888	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0540108739205	0.00192805655308	1	1	1	1	1	0.0450335650539	0.075432257788	0.00200528189999	1	1	1	1	1	1	1	1	0.0944431328878	1	0.0571375098064	0.0579292491559	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00382024258595	1	1	1	1	0.0160986984772	1	1	1	1
Tryptophan_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	0.00649283268119	1	1	0.0250097369956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00332073169212	1	1	1	1	1	1	1	1	0.0581044425133	0.000873924085846	1	0.0274543853929	1	1	0.00943047786096	1	1	1	1	1	0.0151596291819	1	1	1	1	1	1	0.032679588563	1	1	1	1	1	1	1	1	0.00633268675476	1	1	1	1	1	1	0.0219114677218	1	1	1	1	1	1	1	1	1	1	1	0.0920665350487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00275466051922	1	1	1	0.0347244196868	1	1	1	1	1	1	1	1	1
Type_III_interferon_signaling	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0116316064446	1	1	0.00652571656187	0.0201324564441	1	0.0104576517746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0168814296241	0.0216922358743	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Type_II_interferon_signaling_(IFNG)	1	1	0.0103104196552	1	1	1	0.000987734344669	1	1	0.000386750103346	1	2.58848335988e-07	1	1	1	1	1	1	0.0368179988806	1	5.25722649285e-05	0.00693093147023	1	1	1	1	1	5.45573311361e-06	1	1	1	1	1	1	0.0011049762838	1	1	1	1	0.0	1	1	7.85139098181e-09	1.15065734718e-11	0.000113548694738	9.42360633971e-11	1	2.74571399749e-05	1	1	1	1	1	1	1	1	1	1	0.000896088758548	1	0.000518955055928	1	1	1	1	0.000262960537608	1	5.57684958213e-08	1	2.47764845307e-08	0.0790604604676	0.0105347607887	1	3.28374163505e-06	3.95789776175e-07	3.63082086263e-06	0.00214013103601	0.0236109694388	3.69391883859e-07	1	1	1	1	1	1	4.64290272895e-09	1.13737941287e-09	7.34573833983e-08	1.16554373708e-06	0.00374008808805	1	1	1	0.0217249730678	1	1	1	1	1	1	1	1	1	1	0.0017790183521	1	1	4.07300460938e-05	1	1	1	1	0.000750708771722	2.10257606145e-05	1	1	1
Vitamin_A_and_Carotenoid_Metabolism	1	1	1	1	1	0.0172417061021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0739441410604	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00140950541302	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0242061388446	1	1	1	1	1	1	1	1	0.097045891876	1	1	1	1
Vitamin_B12_Metabolism	1	1	1	1	1	1	1	1	1	0.0215495259717	1	1	1	1	1	1	1	1	1	1	1	0.0525082855434	1	1	1	1	1	0.00438889136748	1	1	1	1	1	1	0.00914697775056	1	1	1	1	1	1	1	0.0653432098607	1	0.0242061388454	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000829329570748	1	0.00467575460014	1	0.0687034922489	1	1	0.03038967426	0.0626060677063	0.0956021438196	0.0209021490475	1	0.00635700727436	1	1	1	1	1	0.0852406896882	1	0.0425160863896	0.00743955213309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0149264538591	1	1	1	1	0.0588007852542	1	1	1	1
Vitamin_D_Metabolism	1	1	1	1	1	1	1	1	1	1	1	0.0152152720581	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0370899948411	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Wnt_Signaling_Pathway_and_Pluripotency	0.0366527392911	1	1	1	1	0.0544943198835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
mRNA_Processing	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0383253250606	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
metapathway_biotransformation	1	0.0403796727034	1	1	1	1	1	1	1	1	1	1	0.000989702002895	1	0.0971130450019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0108454174837	1	1	1	1	1	0.0184011573916	1	1	1	1	1	1	1	1	1	1	1	1	0.0701860616279	1	1	1	1	1	1	0.00436574753611	1	1	1	1	1	1	0.0125977187675	1	1	1	1	1	1
miR-targeted_genes_in_epithelium_-_TarBase	1	1	1	1	1	1	1	1	1	1	0.0924655257191	1	1	1	1	1	1	1	1	0.00664632144128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0727971456762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00036447439894	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
miR-targeted_genes_in_leukocytes_-_TarBase	1	1	1	1	1	0.0891931948243	1	1	1	1	0.00147694489182	1	1	1	1	1	1	0.0845528864723	1	1	1	1	1	1	1	0.00323224611883	1	1	0.0397651170367	1	1	1	1	1	1	0.0547093249155	0.00406859548779	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00986531510875	0.0298359349374	1	0.00618122201313	1	1	1	1	1	1	1	1	1	0.0714247268744	0.0400865046589	1	0.0465177973956	1	1	1	1	1	1	1	1	1	0.0953820803328	1	1	1	1	1	1	1	0.0853538275047	1	0.0764308864801	1	1	1	0.0271179265659	1	1	0.0625867246883	0.0312227243502	1	1	1	1	1	1	1	1	1	1	0.0119731344724	1	1	1	1	1	0.0355110005649	0.0298359349374
miR-targeted_genes_in_lymphocytes_-_TarBase	1	1	1	1	1	1	1	1	1	1	0.0678439010616	1	1	1	1	1	1	1	1	0.0189795739875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0414120978559	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0451590625371	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00342740429665	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
miR-targeted_genes_in_muscle_cell_-_TarBase	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0105159351045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0885147468097	1	1	1	0.0681751650564	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060278920434	1	1	1	0.0880803611585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0300316449663	1
miR-targeted_genes_in_squamous_cell_-_TarBase	1	1	1	1	1	1	1	1	1	1	0.093507086397	1	1	1	1	1	1	1	1	1	1	1	1	0.0194975438369	1	0.0580725392069	1	1	1	1	1	1	1	1	1	1	0.0908310228702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0412595184526	0.0291958551628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0303020910277	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0291958551628
miRNA_Regulation_of_DNA_Damage_Response	1	1	1	1	1	0.0143680488762	1	1	1	1	1	1	1	1	1	1	0.000309003051627	1	1	1	1	1	0.0982420808622	1	1	0.0434069501147	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0324180055693	1	1	1	0.00822708885367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0171110603969	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
miRNAs_involved_in_DNA_damage_response	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0573146581219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
p38_MAPK_Signaling_Pathway	1	1	1	1	1	0.0793223275991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0528716058498	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0582218708045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0443836002401	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0225733433303	1	1	1	1	1	1	1	1	1	1	1
