	AHR	ARID3A	ARID5B	ARNT	ASCL2	ATF3	ATF4	ATF5	BATF	BATF3	BBX	BCL11A	BHLHE41	CDC5L	CEBPD	CEBPG	CEBPZ	CREB3	CREB3L2	CREM	CUX1	DBP	DDIT3	DNMT1	DNTTIP1	EGR2	EPAS1	ETS2	ETV5	FOS	FOXO3	GTF3A	HBP1	HES6	HIF1A	HLX	HMG20B	HMGA1	HMGN3	IRF1	IRF2	IRF3	IRF5	IRF7	IRF8	IRF9	JUN	JUNB	JUND	KLF10	KLF3	KLF6	LCORL	LYL1	MAFB	MAFF	MBD2	MECP2	MEF2A	MITF	MSANTD3	MSC	MTF1	MTF2	MXD1	MXD4	NFAT5	NFE2L1	NFE2L2	NFIC	NFKB1	NFKB2	NR1H3	NR3C1	PKNOX1	PLSCR1	POU2F2	PPARG	RBPJ	REL	RELA	RELB	RREB1	RUNX1	SNAI3	SOX4	SP3	STAT1	STAT2	STAT3	STAT4	STAT5A	TCF4	TCF7L2	TFDP2	TFEB	TFEC	TGIF1	THAP1	TSC22D1	XBP1	XPA	YBX1	YBX3	YY1	ZBTB43	ZEB2	ZHX1	ZNF143	ZNF267	ZNF274	ZNF281	ZNF322	ZNF350	ZNF37A	ZNF385A	ZNF394	ZNF444	ZNF580	ZNF75A	ZNF780A
Selenium_Micronutrient_Network	1	1	1	1	0.0723181253301	1	1	0.0786906138213	1	0.00221582927079	1	1	1	1	1	1	1	1	0.0493566832218	1	1	0.0921413151626	1	1	1	1	1	0.0654173221056	1	1	1	1	1	1	1	0.00280373039183	1	1	1	0.0083050726735	1	1	1	0.0670745435141	1	0.0690669372506	1	1	1	0.0493566832218	1	0.00206579090114	1	1	0.078566657428	1	1	1	1	0.00174812657042	1	1	1	1	1	1	1	1	0.009904004282	1	1	0.000816982611606	1	0.0810394576059	0.00047780972415	1	0.00356208209718	0.016619691586	0.0173582657044	1	0.00338915921042	1	1	1	1	0.0426628007272	1	0.0104356949997	0.0484933818177	0.00734890932031	0.00191742553948	1	0.0298867789068	1	1	0.00567988367045	1	0.0182162969556	1	1	1	1	0.0193792509347	1	1	1	1	0.0126414027846	1	1	0.00198034882622	1	1	1	1	1	1	0.0692235478994	0.00822422377872	1	1
Selenium_Pathway	1	1	1	1	0.0763041583759	1	1	0.0829816279301	1	0.00256011025095	1	1	1	1	1	1	1	1	0.0521946689979	1	1	0.0970583128441	1	1	1	1	1	0.0714292228838	1	1	1	1	1	1	1	0.00304568648004	1	1	1	0.00937145351684	1	1	1	0.0724775209603	1	0.0737930358246	1	1	1	0.0521946689979	1	0.00228407142107	1	1	0.0838443461983	1	1	1	1	0.00190141522517	1	1	1	1	1	1	1	1	0.0114253138999	1	1	0.000950291683832	1	0.0864579988417	0.00059819040623	1	0.00404571653591	0.0186335079476	0.018980904817	1	0.00385064311808	1	1	1	1	0.0457588733595	1	0.0118940795639	0.0525771997691	0.00830100410529	0.00221768860941	1	0.0321334371647	1	1	0.00634269746935	1	0.0193473688507	1	1	1	1	0.0214405923055	1	1	1	1	0.013204088971	1	1	0.00215331095797	1	1	1	1	1	1	0.0730594390312	0.00875555155057	1	1
Senescence_and_Autophagy	0.0422093440657	1	0.0308960494435	1	1	0.0898651605821	1	0.0375362379435	0.0991387376714	0.00267728705296	1	1	0.065950685782	1	1	1	0.00963279700294	1	0.0200567797844	1	1	1	1	1	1	1	1	0.00972060283667	1	1	1	0.0316045025914	1	1	0.0761340153081	1	1	1	1	0.0735924177801	1	1	0.0672401795207	0.000394440203355	1	0.0458860985803	0.0740824228666	1	1	1	0.0214337012514	1	0.00935004376555	1	1	1	1	1	1	0.0283554986241	1	0.0115704140926	1	1	1	1	0.0722396460044	1	0.0159861639948	1	1	0.0132035298153	1	0.0170704783649	0.0111075925024	1	0.000851084279762	1	1	1	0.0382386272022	1	1	1	1	1	0.0119123641367	0.00143783472635	3.57337139129e-05	0.00775572618139	0.00811413903951	1	1	1	0.0122295401476	1	1	1	1	1	1	0.0238018524789	0.00530220364292	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Serotonin_Transporter_Activity	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0106287805731	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Signaling_Pathways_in_Glioblastoma	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00583479731596	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0456779029626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0543241041087	1	1	1	1	1	1	0.01461212444	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Small_Ligand_GPCRs	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0153342145439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0485523584602	1	1	0.0103105104266	1	1	0.0821727955588	1	0.0757068170395	1	1	1	1	1	1	1	1	1	1	1	1	0.095069261947	1	1	1	1	1	1	1	0.00721334279429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0279272801136	1	1	1	1
Spinal_Cord_Injury	0.0100510424208	1	0.00651186659426	1	1	0.0155320791974	1	1	1	0.0159069588301	1	1	1	1	1	1	1	1	1	1	1	0.0163289903432	1	1	1	1	1	0.00609570811107	0.0197515146899	1	1	1	1	1	1	1	1	0.00468567760183	1	0.0426692584617	1	0.0223886409779	1	0.0319450581228	1	1	0.092491582761	1	1	0.00552199213787	1	0.0378514998994	1	1	0.00704916931583	1	1	1	0.000660003633891	0.0361853123599	1	1	0.0612663246996	1	1	1	0.0852117694592	1	0.0290603879986	1	1	1	0.00467651854624	1.37491507841e-05	0.0013508439084	0.0393646101256	0.0062307779494	1	0.000225290269828	1	1	1	1	0.0043098805269	1	1	1	0.0597004010034	0.0204050472375	0.0963541702349	0.00121536270885	0.0313174193933	0.00568588710832	1	1	0.00747128886179	0.046133841044	1	1	0.0618074976524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Statin_Pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0974600025527	1	1	1	1	1	1	1	0.0369666887852	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0712356542069	1	1	1	1	1	1	1	0.00594763106773	1	1	1	1	1	0.0493926372675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0553403021041	1	1	1	1
Striated_Muscle_Contraction	0.0353196289206	0.0492414369561	1	0.0579504463725	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0602064137188	1	1	0.0946721074292	1	1	1	1	1	0.0477957050787	0.0167210489517	0.0263005261821	1	0.0768067899426	1	1	1	1	0.0719257399963	1	0.00951688720096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0428000395162	1	1	1	1	1	1	1	0.0391152590131	1	1	1	1	1	0.0965957233194	1	1	1	1	1	1	1	1	1	1	1	0.0691814193041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0122215322592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00104057800134	1	0.0768067899426	1	1	1
Sulfation_Biotransformation_Reaction	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0992829601053	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sulindac_Metabolic_Pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00106980761082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0159899951591	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCA_Cycle	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0627801333983	1	0.0802260421043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCR_Signaling_Pathway	1	1	1	1	1	1	1	1	1	0.00337365487406	1	1	1	1	1	1	1	1	1	1	1	0.00555239406475	1	0.0398548659004	1	1	1	0.0843782366395	1	0.0138292607326	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00906087559894	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000456561391802	1	0.0927737631557	1	1	1	1	0.0303454205181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010903520702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0143622632135	1	1	1	1	0.0854560528324	1	1	1	1	0.00327303475913	1	1	1
TGF_Beta_Signaling_Pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0961417946535	1	1	0.0300085545281	1	1	1	1	1	0.0334399151859	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.048621855741	0.0926922372258	1	0.0859082612743	0.0194649012063	1	1	1	1	1	1	1	0.0665707631208	1	1	1	0.0435719033124	1	0.0728368303728	1	1	1	1	1	1	1	1	1	1	1	0.0194649012063	1	1	0.0364802144058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0462501059623	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TGF_beta_Signaling_Pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0384062227976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00252802087614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0745473386253	1	0.0320290307484	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOR_Signaling	1	1	1	0.00437931586987	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0964903893293	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0547567816706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0680961718628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TP53_Network	1	1	1	1	1	0.000945059558796	1	1	1	1	1	0.0750254951832	1	1	1	1	0.00035846869434	1	1	1	1	1	0.0048896415763	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00128829900366	0.0755404737147	1	1	1	1	1	1	1	1	1	0.00676106895429	1	1	1	1	7.25500728519e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0549561218061	1	1	1	1	1	1	1	0.0115494300686	1	1	1	0.0812051678531	1	1	1	1	1.19987124402e-05	0.0280404417803	0.0349904583672	1	1	1	1	1	1	0.00379410511138	1	1	1	1	1	1	0.000929239778311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSH_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0110036043414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0657533673135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSLP_Signaling_Pathway	1	1	1	1	1	1	1	1	1	0.00033736092535	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00551267335903	1	0.00703150900692	1	0.000190503652153	1	1	0.00580806077564	0.0460365955815	1	0.0878771904282	1	0.0438465620825	1	1	1	0.0360965703908	1	1	1	1	1	1	1	0.00177318353137	1	1	1	1	1	1	0.0114538903364	1	1	1	1	1	1	1	1	1	0.000958645154865	1	0.0204698821617	1.52874371353e-05	1	1	0.00380698922136	1	0.0268573591156	0.00390675070141	1	0.0536190545724	1	0.0170547487959	1	1	1	1	1	0.0955081728134	0.0268573591156	0.00176743407305	0.00183876837542	0.0877516927307	1	1	1	0.00232650271214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0276261966593	1	1	1	1
TWEAK_Signaling_Pathway	0.00333303228875	1	1	1	0.082576377397	0.0656495673185	1	1	1	0.00560679423956	1	1	1	1	1	1	1	1	1	1	1	0.0985260769094	1	1	1	1	1	0.002554980607	0.0178114188539	0.00408627334178	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0927749552927	0.0604244814524	1	1	0.046641569687	1	0.062768709476	1	0.0101554062547	1	1	1	1	1	1	1	1	1	0.0470465687489	1	1	1	1	1	0.0408326269086	0.00828597984622	1	0.0153756742297	0.00289354713759	1	0.046641569687	0.00606246076422	1	0.0747396141954	0.00950906444802	1	0.000269131171822	0.0731868549474	0.0127866853984	1	1	1	1	1	0.0615198046058	0.0162523493292	1	0.00509062421441	1	0.00258379505192	1	1	0.046641569687	1	1	1	1	1	1	1	1	1	1	1	1	0.0449383075978	1	1	1	1	1	1	1	1	0.080004127694	1	1	1
Tamoxifen_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0201700405821	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0110828548565	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0216564468804	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toll-like_receptor_signaling_pathway	0.0366527392911	1	1	1	1	1	1	1	1	0.00666339609173	1	0.0745991248753	1	1	1	1	1	1	1	1	1	1	0.0966635743083	1	1	1	1	0.000132587230723	1	0.00505454662062	1	1	1	1	0.0646493880703	0.034018863361	1	1	0.000707521700465	1	1	0.0149811194062	0.0569453414625	0.0461267313111	0.0154774982545	0.010230871214	0.0648256829477	1	1	1	1	0.096080369281	1	1	1	1	1	1	0.0451286401455	1	1	0.051333473683	1	1	1	1	1	1	0.00119708545863	1	0.0774865260252	0.000602566016002	0.0457111093293	2.1271323439e-05	0.000264282388554	1	0.089412748021	0.0394190799061	0.00918030368669	0.00723602095196	0.0301871902053	0.00801272594942	1	0.0340175876021	1	1	1	0.027980240675	0.00942177257281	0.00555504809698	0.00581782387836	0.00346519764555	1	1	1	1	1	1	1	1	1	1	4.00393345518e-05	1	1	1	1	1	1	1	1	1	0.0166800611592	1	1	1	0.0115137083687	1	1	1	1
Trans-sulfuration_and_one_carbon_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000531162695663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0199554796922	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0112042113269	1	0.0920601032163	1	1	1	1	0.0657533673138	1	1	1	1	1	1	1	0.0067789439077	1	1	1	0.0158938677355	1	1	1	1	1	1	0.00612494213274	1	1	1	1	0.0623345598991	1	1	1	1
Transcriptional_activation_by_NRF2	1	1	1	1	1	1	1	0.0125271063022	1	0.00688984425574	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0852171190755	1	1	1	1	1	1	0.0195417006888	1	1	1	1	0.0595246285006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0225673423496	1	0.00192805655308	1	1	1	0.00615729668689	1	0.0450335650539	0.075432257788	0.00200528189999	1	1	1	1	1	1	1	1	0.0944431328878	1	0.0571375098064	0.0579292491559	1	1	1	1	1	1	1	1	1	1	1	0.050950110148	1	1	1	1	1	1	1	0.00382024258595	1	1	1	1	1	0.0160986984772	1	1	1	1
Triacylglyceride_Synthesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0398104833801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Tryptophan_metabolism	1	1	1	1	1	0.0811404911166	1	1	1	1	1	1	0.0137263559292	1	1	0.0250097369956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0536430532404	1	1	1	1	1	0.0129554414905	0.0712134635779	1	1	0.00130291900627	1	0.0274543853929	1	1	0.00943047786096	1	1	1	1	1	1	0.0151596291819	1	1	1	1	1	1	0.032679588563	1	0.0551960327086	1	1	1	1	1	1	0.0448901132641	1	1	1	1	1	1	1	0.0219114677218	1	1	1	1	1	1	1	1	1	1	1	0.0920665350487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0143493986789	1	1	1	0.0347244196868	1	1	1	1	1	1	1	1	1	1
Type_III_interferon_signaling	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0226522078631	1	1	0.00652571656187	0.0201324564441	1	0.0104576517746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0168814296241	0.0216922358743	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Type_II_interferon_signaling_(IFNG)	1	5.97568384653e-06	0.0168876099646	1	2.30224485958e-05	0.0312629163359	0.000987734344669	1	1	0.00148649790362	1	2.58848335988e-07	1	1	1	1	1	1	0.0368179988806	1	5.25722649285e-05	0.00693093147023	1	1	1	1	1	6.12171428588e-05	1	0.000111031021596	1	1	1	1	0.0011049762838	0.02012969734	1	0.00351092160026	1	2.67835309486e-10	1	1	7.85139098181e-09	1.15065734718e-11	0.000197286528158	9.42360633971e-11	1	2.34098237407e-05	1	1	1	1	1	1	1	1	1	1	1	0.000896088758548	1	0.00208664874951	1	1	1	1	0.000262960537608	1	3.96608170994e-06	1	1	2.47764845307e-08	0.0790604604676	0.0217249730678	2.12732209626e-09	4.07300460938e-05	3.95789776175e-07	3.63082086263e-06	0.00214013103601	0.0236109694388	3.69391883859e-07	1	1	1	1	0.000104203720591	1	4.64290272895e-09	1.13737941287e-09	7.34573833983e-08	1.16554373708e-06	0.00374008808805	1	1	1	0.0217249730678	1	1	1	1	1	1	0.000103850548178	1	1	1	1	0.0017790183521	1	1	4.07300460938e-05	1	1	1	1	1	0.000750708771722	2.10257606145e-05	1	1	1
Vitamin_A_and_Carotenoid_Metabolism	1	1	1	1	1	0.0550350573066	1	1	1	0.0921724413054	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0739441410604	1	1	1	1	1	1	1	1	1	1	0.00831239006853	1	0.0660245593721	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002985728674	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0871032291311	1	1	1	1	1	1	0.0705410827992	1	1	1	1	1	1	1	1	1	0.097045891876	1	1	1	1
Vitamin_B12_Metabolism	1	1	1	1	1	1	1	1	1	0.0458795942943	1	1	1	1	1	1	1	1	1	1	1	0.0525082855434	1	1	1	1	1	0.0158221889508	1	0.0106072801773	1	1	1	1	0.00914697775056	0.00107224872789	1	1	1	1	1	1	0.0653432098607	1	0.0314061873859	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00736826357283	1	1	0.00467575460014	1	1	0.0178096068561	1	0.03038967426	0.0626060677063	0.0956021438196	0.0209021490475	1	0.00635700727436	1	1	1	1	1	0.0852406896882	1	0.0425160863896	0.00743955213309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0149264538591	1	1	1	1	1	0.0588007852542	1	1	1	1
Vitamin_D_Metabolism	1	1	1	1	1	1	1	1	1	0.0229761762254	1	0.0152152720581	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06530502836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00767517896077	1	0.0370899948411	1	1	1	1	1	1	1	1	1	1	1	0.00512920637046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Wnt_Signaling_Pathway_and_Pluripotency	0.0366527392911	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
mRNA_Processing	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0383253250606	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
metapathway_biotransformation	1	0.0182576205413	1	1	1	1	1	1	1	1	1	1	0.00450950763031	1	0.0971130450019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0108454174837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0701860616279	0.0733298904007	1	1	1	1	1	1	0.0477545741817	1	1	1	1	1	1	0.0125977187675	1	1	1	1	1	1	1
miR-targeted_genes_in_adipocytes_-_TarBase	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0689538898659	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
miR-targeted_genes_in_epithelium_-_TarBase	1	1	1	1	1	1	1	1	1	1	0.0924655257191	1	1	1	1	1	1	1	1	0.00664632144128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00036447439894	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
miR-targeted_genes_in_leukocytes_-_TarBase	1	1	1	1	1	0.0334249739075	1	1	1	0.0944286432873	0.00147694489182	1	1	1	1	1	1	0.0845528864723	1	1	1	1	1	1	1	0.00323224611883	1	1	0.0727796813307	1	0.0130970113712	1	1	1	1	1	0.0345425326761	1	1	1	1	1	1	1	1	1	1	1	1	0.0813611480372	1	1	1	1	1	0.00986531510875	0.0298359349374	1	0.00618122201313	1	1	1	1	1	1	1	1	1	0.00543936653244	1	0.0400865046589	1	0.0465177973956	1	0.064290802232	1	1	1	1	1	1	1	0.0953820803328	1	1	1	1	1	1	1	0.0853538275047	1	0.0849219316456	1	1	1	0.0271179265659	1	1	1	0.0312227243502	1	1	1	1	1	1	1	1	1	1	1	0.0119731344724	1	1	1	1	1	1	0.0863974154916	0.0298359349374
miR-targeted_genes_in_lymphocytes_-_TarBase	1	1	1	1	1	1	1	1	1	1	0.0678439010616	1	1	1	1	1	1	1	1	0.0189795739875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0451590625371	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0779866835719	1	1	1	1	1	0.00342740429665	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
miR-targeted_genes_in_muscle_cell_-_TarBase	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0105159351045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0885147468097	1	1	1	0.0949516785542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060278920434	1	1	1	0.0880803611585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
