TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
IRF8	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	up	45	3	0.0426742166853	1	CCL5 CD40 IRF7
IRF1	KEGG-hsa05330	Allograft_rejection	38	up	121	3	0.042681534334	1	CD40 CD80 HLA-A
HLX	KEGG-hsa05140	Leishmaniasis	72	down	27	2	0.0427236868417	1	HLA-DPA1 HLA-DRB1
YBX1	KEGG-hsa04744	Phototransduction	29	up	67	2	0.0427257786075	1	CALM2 CALM3
GTF3A	KEGG-hsa05216	Thyroid_cancer	29	up	67	2	0.0427257786075	1	CCND1 PPARG
ZNF75A	KEGG-hsa05152	Tuberculosis	180	down	11	2	0.042851299536	1	CD14 IL18
KLF3	KEGG-hsa05152	Tuberculosis	180	up	11	2	0.042851299536	1	CALM2 LSP1
JUND	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	25	2	0.0429094089423	1	PSME2 TAP1
NFE2L1	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	25	2	0.0429094089423	1	HSP90AA1 HSP90AB1
KLF10	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	33	2	0.0429438398054	1	HSP90AB1 PYCARD
EGR2	KEGG-hsa04380	Osteoclast_differentiation	130	up	116	6	0.0430917227719	1	CSF1 IFNGR1 JUN JUNB LILRA2 NCF2
ASCL2	KEGG-hsa05160	Hepatitis_C	136	down	34	3	0.0431291421762	1	OAS1 SOCS3 STAT1
STAT5A	KEGG-hsa04380	Osteoclast_differentiation	130	up	60	4	0.0431612818411	1	IFNGR1 IL1B JUNB STAT1
MAFB	KEGG-hsa04380	Osteoclast_differentiation	130	up	60	4	0.0431612818411	1	CSF1R FCGR2A FCGR3A IFNGR1
STAT3	KEGG-hsa05160	Hepatitis_C	136	up	140	7	0.0431708429866	1	DDX58 IFIT1 IRF1 IRF7 SOCS3 STAT1 STAT2
STAT3	KEGG-hsa05322	Systemic_lupus_erythematosus	136	up	140	7	0.0431708429866	1	C3 CD80 CD86 H2AFY H3F3B HIST1H2BC SSB
SOX4	KEGG-hsa04210	Apoptosis	87	down	53	3	0.0432753576685	1	BID BIRC3 TNFSF10
ASCL2	KEGG-hsa05010	Alzheimer's_disease	166	up	28	3	0.0433325700512	1	CALM2 CALM3 NDUFB9
MXD1	KEGG-hsa04144	Endocytosis	203	up	23	3	0.0433393421889	1	EHD4 HSPA8 IL2RA
HMGN3	KEGG-hsa05146	Amoebiasis	105	down	44	3	0.0433528040461	1	CD14 IL1B TLR2
ASCL2	KEGG-hsa04720	Long-term_potentiation	70	up	28	2	0.0433855372569	1	CALM2 CALM3
NFKB2	KEGG-hsa04640	Hematopoietic_cell_lineage	88	up	129	5	0.0436083154403	1	CD36 CD44 CD9 HLA-DRA IL7R
DBP	KEGG-hsa05120	Epithelial_cell_signaling_in_Helicobacter_pylori_infection	67	up	69	3	0.0436203324811	1	HBEGF NFKB1 NFKBIA
GTF3A	KEGG-hsa04610	Complement_and_coagulation_cascades	69	up	67	3	0.0436203324826	1	C3AR1 PLAUR SERPING1
ATF3	KEGG-hsa04610	Complement_and_coagulation_cascades	69	up	67	3	0.0436203324826	1	C3 CFD F3
RELB	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	up	19	2	0.0436800176952	1	CCL5 NFKBIA
TFDP2	KEGG-hsa04110	Cell_cycle	124	up	16	2	0.0437616540444	1	CDKN2A MDM2
YBX1	KEGG-hsa00052	Galactose_metabolism	27	down	73	2	0.0438045585494	1	AKR1B1 B4GALT1
FOS	KEGG-hsa00520	Amino_sugar_and_nucleotide_sugar_metabolism	48	down	41	2	0.0438381448774	1	CHI3L1 CHIT1
DDIT3	KEGG-hsa04115	p53_signaling_pathway	68	up	29	2	0.0438878897632	1	CDKN1A PMAIP1
NR3C1	KEGG-hsa05144	Malaria	51	up	91	3	0.0439584357503	1	CCL2 IL1B TLR2
HMGN3	KEGG-hsa05145	Toxoplasmosis	133	up	15	2	0.0440961617172	1	HLA-DMA HLA-DMB
PKNOX1	KEGG-hsa00380	Tryptophan_metabolism	42	down	188	4	0.044219866009	1	ALDH2 IDO1 IL4I1 KYNU
ATF4	KEGG-hsa04975	Fat_digestion_and_absorption	46	up	43	2	0.0442460485332	1	ACAT2 CD36
ZNF394	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	up	77	4	0.0442695095103	1	CCL4 CD80 CD86 SPP1
JUN	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	36	2	0.0442995079907	1	C5AR1 FCGR2B
IRF8	KEGG-hsa02010	ABC_transporters	44	up	45	2	0.0443277988531	1	ABCA1 TAP1
YY1	KEGG-hsa00860	Porphyrin_and_chlorophyll_metabolism	44	up	45	2	0.0443277988531	1	ALAS1 BLVRA
MAFF	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	45	2	0.0443277988531	1	HLA-DPB1 HSPD1
SP3	KEGG-hsa00260	Glycine,_serine_and_threonine_metabolism	32	up	62	2	0.0444206708346	1	DLD MAOA
ASCL2	KEGG-hsa03320	PPAR_signaling_pathway	71	up	28	2	0.0445135622882	1	CD36 DBI
ETS2	KEGG-hsa04640	Hematopoietic_cell_lineage	88	down	53	3	0.0445243790769	1	CD36 CD9 MME
SOX4	KEGG-hsa05215	Prostate_cancer	88	down	53	3	0.0445243790769	1	ATF4 CDKN1A HSP90AB1
ZNF143	KEGG-hsa05012	Parkinson's_disease	130	up	36	3	0.0445281720495	1	ATP5G3 CYCS NDUFB6
NFE2L2	KEGG-hsa00790	Folate_biosynthesis	13	up	155	2	0.0446271215991	1	GCH1 GGH
AHR	KEGG-hsa05144	Malaria	51	up	39	2	0.0446822206175	1	CCL2 GYPC
NFE2L2	KEGG-hsa05144	Malaria	51	up	155	4	0.0447510656042	1	CD40 GYPC IL18 TLR2
NFE2L2	KEGG-hsa04978	Mineral_absorption	51	up	155	4	0.0447510656042	1	ATOX1 FTH1 MT1M MT2A
IRF8	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	up	45	3	0.0447877971859	1	C1QC CCL5 GNA15
DDIT3	KEGG-hsa04610	Complement_and_coagulation_cascades	69	up	29	2	0.0450618590803	1	C3 SERPINA1
DBP	KEGG-hsa04744	Phototransduction	29	up	69	2	0.0450618590805	1	CALM1 CALM3
IRF7	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	144	4	0.045125189109	1	C2 HLA-DMB ICAM1 PTAFR
ARID3A	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	down	30	4	0.0451889521237	1	CCL1 IFNGR2 TNFRSF9 TNFSF10
YBX1	KEGG-hsa04720	Long-term_potentiation	70	up	67	3	0.0452120277937	1	CALM2 CALM3 PRKACB
GTF3A	KEGG-hsa03018	RNA_degradation	70	up	67	3	0.0452120277937	1	BTG2 HSPD1 TOB1
ATF3	KEGG-hsa05212	Pancreatic_cancer	70	up	67	3	0.0452120277937	1	CCND1 CDKN2A RALB
ATF3	KEGG-hsa05218	Melanoma	70	up	67	3	0.0452120277937	1	CCND1 CDKN1A CDKN2A
PKNOX1	KEGG-hsa00630	Glyoxylate_and_dicarboxylate_metabolism	18	up	112	2	0.0452221861586	1	ACAT2 MDH1
PPARG	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	169	4	0.0452697611558	1	CD80 HLA-DMB IL15RA TNFSF13B
MSANTD3	KEGG-hsa05162	Measles	135	up	15	2	0.0453045239498	1	IFNGR1 OAS3
ASCL2	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	down	34	2	0.0453389515312	1	BIRC3 CCL2
STAT3	KEGG-hsa04141	Protein_processing_in_endoplasmic_reticulum	167	up	140	8	0.0454184255538	1	CALR DNAJA1 HERPUD1 HSP90B1 HSPA8 NFE2L2 PDIA6 UBE2D1
YBX1	KEGG-hsa05310	Asthma	30	up	67	2	0.0454472258088	1	HLA-DMA HLA-DMB
YBX1	KEGG-hsa00020	Citrate_cycle_(TCA_cycle)	30	up	67	2	0.0454472258088	1	IDH2 MDH1
IRF9	KEGG-hsa04630	Jak-STAT_signaling_pathway	156	up	98	6	0.0454669476827	1	IFNGR2 IL15RA SOCS3 STAT1 STAT2 STAT4
CEBPG	KEGG-hsa05162	Measles	135	up	35	3	0.0455567219536	1	IFNGR1 OAS3 SLAMF1
NR1H3	KEGG-hsa05012	Parkinson's_disease	130	up	180	8	0.0455646560764	1	ATP5G3 COX5B CYCS LRRK2 NDUFB6 SLC25A5 SNCA UCHL1
MEF2A	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	up	210	5	0.045680982037	1	CD14 TUBA1B TUBA4A TUBB2A YWHAQ
IRF5	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	88	8	0.0457881466491	1	CCL1 CCL5 CD40 IL15RA IL7R INHBA TNFSF12 TNFSF13B
KLF6	KEGG-hsa00380	Tryptophan_metabolism	42	up	48	2	0.0457947246757	1	KYNU MAOA
NFAT5	KEGG-hsa04640	Hematopoietic_cell_lineage	88	up	23	2	0.0458268762219	1	CD44 IL1B
ARID3A	KEGG-hsa05215	Prostate_cancer	88	up	23	2	0.0458268762219	1	GSTP1 HSP90B1
HIF1A	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	80	3	0.0459103522162	1	CCL5 IL1B PYCARD
HMGN3	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	up	15	2	0.0459134204483	1	HLA-DMA HLA-DMB
HMGN3	KEGG-hsa05322	Systemic_lupus_erythematosus	136	up	15	2	0.0459134204483	1	HLA-DMA HLA-DMB
ATF4	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	43	2	0.0460018587278	1	CXCR4 TNFSF13B
POU2F2	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	135	4	0.0460055600564	1	CCL2 CXCL2 IL18 IL1B
IRF5	KEGG-hsa00190	Oxidative_phosphorylation	131	up	88	5	0.046083534573	1	MT-ATP6 MT-CO3 MT-CYB MT-ND4 MT-ND5
HMG20B	KEGG-hsa04612	Antigen_processing_and_presentation	78	down	26	2	0.0460930785329	1	HLA-DMA HLA-DQB1
STAT3	KEGG-hsa04650	Natural_killer_cell_mediated_cytotoxicity	138	up	140	7	0.0461093988763	1	BID CD48 HLA-A HLA-E ICAM1 IFNGR2 TNFSF10
IRF8	KEGG-hsa03050	Proteasome	45	up	45	2	0.0461678154959	1	PSMB9 PSME1
YY1	KEGG-hsa03050	Proteasome	45	up	45	2	0.0461678154959	1	PSMA4 PSMB9
CEBPG	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	up	35	3	0.0463979624894	1	ALCAM CD40 HLA-DRA
ZNF444	KEGG-hsa04650	Natural_killer_cell_mediated_cytotoxicity	138	up	58	4	0.04667654517	1	BID ICAM1 IFNGR2 LAT
NFAT5	KEGG-hsa04970	Salivary_secretion	89	up	23	2	0.0467703236104	1	CALM3 LYZ
ARID3A	KEGG-hsa04970	Salivary_secretion	89	up	23	2	0.0467703236104	1	CALM2 LYZ
MITF	KEGG-hsa04978	Mineral_absorption	51	up	40	2	0.0467779146559	1	ATOX1 FTH1
TSC22D1	KEGG-hsa04142	Lysosome	121	down	17	2	0.0468133723894	1	ACP5 CTSD
GTF3A	KEGG-hsa03320	PPAR_signaling_pathway	71	up	67	3	0.0468324637984	1	FABP5 PPARG UBC
ATF3	KEGG-hsa05416	Viral_myocarditis	71	up	67	3	0.0468324637984	1	BID CCND1 CYCS
FOXO3	KEGG-hsa04612	Antigen_processing_and_presentation	78	down	61	3	0.0468417578705	1	CALR HSP90AB1 HSPA8
EGR2	KEGG-hsa04610	Complement_and_coagulation_cascades	69	up	116	4	0.0468483695907	1	C3 C3AR1 CFD F3
STAT1	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	197	5	0.0468866167471	1	CASP1 CCL5 NFKBIA PYCARD RIPK2
STAT1	KEGG-hsa00590	Arachidonic_acid_metabolism	59	up	197	5	0.0468866167471	1	ALOX5 HPGDS LTA4H PTGS1 TBXAS1
DBP	KEGG-hsa04920	Adipocytokine_signaling_pathway	69	up	69	3	0.0469310276572	1	CD36 NFKB1 NFKBIA
ZNF394	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	77	3	0.0472367038724	1	AIM2 CCL4 IL18
HMGA1	KEGG-hsa05010	Alzheimer's_disease	166	up	142	8	0.0472786431651	1	ATP5G3 CALM2 COX5B CYCS LPL MME NDUFB6 NDUFB9
DDIT3	KEGG-hsa05416	Viral_myocarditis	71	up	29	2	0.0474448274243	1	HLA-DQB1 HLA-DRA
SOX4	KEGG-hsa04145	Phagosome	152	down	53	4	0.0474802810055	1	ACTG1 HLA-E NCF2 TUBB
REL	KEGG-hsa04961	Endocrine_and_other_factor-regulated_calcium_reabsorption	49	up	42	2	0.0475311492068	1	ATP1B1 SLC8A1
REL	KEGG-hsa00480	Glutathione_metabolism	49	up	42	2	0.0475311492068	1	GPX3 GSTP1
DNMT1	KEGG-hsa04810	Regulation_of_actin_cytoskeleton	211	up	23	3	0.0477191509419	1	ACTB ACTG1 ITGB7
ARID3A	KEGG-hsa05414	Dilated_cardiomyopathy	90	up	23	2	0.0477210270763	1	SLC8A1 TPM2
SP3	KEGG-hsa04380	Osteoclast_differentiation	130	up	62	4	0.0477580017759	1	CSF1 IFNGR1 JUN NCF2
CEBPG	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	35	2	0.0477825488348	1	BIRC3 HSP90AA1
KLF6	KEGG-hsa05332	Graft-versus-host_disease	43	up	48	2	0.0477832115149	1	CD80 HLA-E
IRF9	KEGG-hsa00480	Glutathione_metabolism	49	up	98	3	0.047808353593	1	GPX3 IDH2 LAP3
STAT2	KEGG-hsa04210	Apoptosis	87	up	134	5	0.0479566956683	1	BIRC3 CFLAR NFKBIA PRKACB TNFSF10
ASCL2	KEGG-hsa04971	Gastric_acid_secretion	74	up	28	2	0.0479630698213	1	CALM2 CALM3
MAFF	KEGG-hsa05152	Tuberculosis	180	up	45	4	0.0479706219667	1	C3 CLEC7A HLA-DPB1 HSPD1
ZNF281	KEGG-hsa00240	Pyrimidine_metabolism	99	up	21	2	0.0479997745788	1	CDA ENTPD1
DDIT3	KEGG-hsa04141	Protein_processing_in_endoplasmic_reticulum	167	up	29	3	0.0480692881135	1	HSPA5 HSPA8 UBE2D1
NR1H3	KEGG-hsa05214	Glioma	65	up	180	5	0.0482001214739	1	CALM1 CALM3 CCND1 CDKN1A CDKN2A
ATF5	KEGG-hsa05016	Huntington's_disease	183	up	64	5	0.0483472406675	1	MT-ATP6 MT-CO3 MT-CYB NDUFB9 SLC25A5
SOX4	KEGG-hsa05323	Rheumatoid_arthritis	91	down	53	3	0.0483791192522	1	CD86 ICAM1 TNFSF13B
CEBPD	KEGG-hsa00561	Glycerolipid_metabolism	52	up	40	2	0.0484435251935	1	AKR1B1 MGLL
MITF	KEGG-hsa05014	Amyotrophic_lateral_sclerosis_(ALS)	52	up	40	2	0.0484435251935	1	BID CASP1
ZNF394	KEGG-hsa04145	Phagosome	152	up	77	5	0.0485144376807	1	CALR CD36 HLA-A NCF1 OLR1
ARID5B	KEGG-hsa05140	Leishmaniasis	72	up	29	2	0.0486535565186	1	IFNGR2 IL1B
NFAT5	KEGG-hsa05323	Rheumatoid_arthritis	91	up	23	2	0.0486789209023	1	HLA-DPA1 IL1B
ZNF580	KEGG-hsa05323	Rheumatoid_arthritis	91	up	23	2	0.0486789209023	1	HLA-DMB IL18
FOXO3	KEGG-hsa04530	Tight_junction	133	down	61	4	0.0487019819092	1	ACTB ACTG1 MRAS MYL12A
ZEB2	KEGG-hsa04145	Phagosome	152	up	32	3	0.048786228535	1	CTSS FCGR1A TFRC
JUNB	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	down	38	2	0.0488526184634	1	CD14 CTNNB1
FOS	KEGG-hsa04978	Mineral_absorption	51	down	41	2	0.0489092851035	1	FTH1 MT2A
ZNF274	KEGG-hsa05144	Malaria	51	up	41	2	0.0489092851035	1	CD40 ICAM1
IRF3	KEGG-hsa04662	B_cell_receptor_signaling_pathway	75	up	28	2	0.0491343124806	1	FCGR2B NFKBIA
HMG20B	KEGG-hsa05218	Melanoma	70	up	30	2	0.0491772804521	1	CDKN1A CDKN2A
POU2F2	KEGG-hsa04210	Apoptosis	87	up	135	5	0.0492408262737	1	BID CYCS IL1B IL3RA PRKACB
SP3	KEGG-hsa04062	Chemokine_signaling_pathway	190	up	62	5	0.0492886012435	1	CCL1 CCL15 CCL8 CCR7 CXCL3
FOS	KEGG-hsa05414	Dilated_cardiomyopathy	90	up	54	3	0.0493099796219	1	ACTG1 SLC8A1 TPM2
ZNF75A	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	27	2	0.0493610505549	1	HSP90AA1 HSP90AB1
ARNT	KEGG-hsa04612	Antigen_processing_and_presentation	78	down	27	2	0.0493610505549	1	HLA-E LGMN
TGIF1	KEGG-hsa04145	Phagosome	152	down	14	2	0.0494132705141	1	HLA-DMB MRC1
STAT5A	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	up	60	4	0.0495443464397	1	CD86 HLA-DPA1 HLA-DPB1 ITGB8
MAFB	KEGG-hsa05322	Systemic_lupus_erythematosus	136	up	60	4	0.0495443464397	1	C1QB C1QC FCGR2A FCGR3A
HMGA1	KEGG-hsa00900	Terpenoid_backbone_biosynthesis	15	up	142	2	0.0496317110511	1	ACAT2 FDPS
RREB1	KEGG-hsa04530	Tight_junction	133	up	16	2	0.0496633833693	1	ACTB MYL12A
RREB1	KEGG-hsa05145	Toxoplasmosis	133	up	16	2	0.0496633833693	1	HLA-DMA HLA-DMB
STAT1	KEGG-hsa00760	Nicotinate_and_nicotinamide_metabolism	25	up	197	3	0.0497338084166	1	CD38 NT5C3A QPRT
HIF1A	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	up	80	4	0.0497665745234	1	CCL5 CD14 IL1B TLR2
JUN	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	up	36	3	0.0497858967437	1	ALCAM CD86 SDC2
KLF6	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	48	2	0.0498029773748	1	CD80 HLA-E
RELA	KEGG-hsa05131	Shigellosis	61	up	134	4	0.0498222648731	1	ACTB ACTG1 CD44 NFKBIA
STAT3	KEGG-hsa05340	Primary_immunodeficiency	35	up	140	3	0.0498406285873	1	ADA IL7R TAP1
STAT2	KEGG-hsa04640	Hematopoietic_cell_lineage	88	up	134	5	0.0499516439434	1	CD36 CD38 CD44 CD9 IL7R
KLF6	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	up	48	3	0.0501304347505	1	CD80 NFKB1 NFKBIA
ETS2	KEGG-hsa00620	Pyruvate_metabolism	40	down	53	2	0.0501307063965	1	ACAT2 MDH1
MITF	KEGG-hsa05320	Autoimmune_thyroid_disease	53	up	40	2	0.0501307063968	1	HLA-DQA1 HLA-DQB1
YBX1	KEGG-hsa05120	Epithelial_cell_signaling_in_Helicobacter_pylori_infection	67	down	73	3	0.0501588812704	1	CCL5 LYN NFKBIA
ATF3	KEGG-hsa05220	Chronic_myeloid_leukemia	73	up	67	3	0.050158881271	1	CCND1 CDKN1A CDKN2A
BATF3	KEGG-hsa05332	Graft-versus-host_disease	43	up	114	3	0.0501740560499	1	CD86 HLA-E IL1B
MSC	KEGG-hsa04062	Chemokine_signaling_pathway	190	up	26	3	0.0502139380217	1	CCL3 CCL7 NCF1
ZNF143	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	36	2	0.0502734523561	1	HSP90AA1 HSP90AB1
DBP	KEGG-hsa03320	PPAR_signaling_pathway	71	up	69	3	0.0503629179663	1	CD36 CYP27A1 UBC
TCF4	KEGG-hsa04610	Complement_and_coagulation_cascades	69	up	71	3	0.0503629179672	1	C1QB C2 PLAUR
TCF4	KEGG-hsa00564	Glycerophospholipid_metabolism	82	down	26	2	0.0504303038145	1	GPAT2 GPD1
IRF1	KEGG-hsa05016	Huntington's_disease	183	down	45	4	0.0504426715703	1	MT-ATP6 MT-CO3 MT-CYB PPARG
HMG20B	KEGG-hsa03320	PPAR_signaling_pathway	71	up	30	2	0.0504449290118	1	LPL UBC
PKNOX1	KEGG-hsa05146	Amoebiasis	105	down	188	7	0.0505590431213	1	CD14 GNA15 IL1B NFKB1 SERPINB1 SERPINB9 TLR2
ETS2	KEGG-hsa05143	African_trypanosomiasis	35	up	141	3	0.0507206071079	1	ICAM1 IL18 IL1B
JUNB	KEGG-hsa04380	Osteoclast_differentiation	130	down	38	3	0.0509754122505	1	FCGR3A FOS IFNGR1
STAT1	KEGG-hsa00380	Tryptophan_metabolism	42	up	197	4	0.0510056668384	1	IDO1 IL4I1 KYNU WARS
REL	KEGG-hsa04978	Mineral_absorption	51	up	42	2	0.0510755813813	1	ATP1B1 SLC8A1
YBX1	KEGG-hsa00640	Propanoate_metabolism	32	up	67	2	0.0510759441226	1	ACAT2 LDHB
ARID5B	KEGG-hsa05412	Arrhythmogenic_right_ventricular_cardiomyopathy_(ARVC)	74	up	29	2	0.0511048369062	1	ITGB8 SLC8A1
HMGA1	KEGG-hsa04380	Osteoclast_differentiation	130	down	121	6	0.0511160755024	1	FCGR2A IL1B JUNB LILRA1 NCF1 NFKBIA
NFE2L1	KEGG-hsa04914	Progesterone-mediated_oocyte_maturation	86	up	25	2	0.0511624442084	1	HSP90AA1 HSP90AB1
NFE2L2	KEGG-hsa00250	Alanine,_aspartate_and_glutamate_metabolism	32	up	155	3	0.0511908401913	1	ASNS GLUL IL4I1
XBP1	KEGG-hsa05410	Hypertrophic_cardiomyopathy_(HCM)	83	up	26	2	0.0515372164656	1	ACTG1 TPM4
MTF1	KEGG-hsa04142	Lysosome	121	up	41	3	0.0516121581549	1	ACP5 LIPA SLC11A1
MAFB	KEGG-hsa00480	Glutathione_metabolism	49	down	44	2	0.0516801861102	1	GPX3 GSTM4
ETV5	KEGG-hsa05322	Systemic_lupus_erythematosus	136	down	16	2	0.0516930880214	1	C1QA FCGR2B
RREB1	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	up	16	2	0.0516930880214	1	HLA-DMA HLA-DMB
RREB1	KEGG-hsa05322	Systemic_lupus_erythematosus	136	up	16	2	0.0516930880214	1	HLA-DMA HLA-DMB
TFEC	KEGG-hsa05140	Leishmaniasis	72	up	30	2	0.0517244808078	1	HLA-DMB NCF2
MAFB	KEGG-hsa05020	Prion_diseases	36	up	60	2	0.0518104874579	1	C1QB C1QC
MAFB	KEGG-hsa00270	Cysteine_and_methionine_metabolism	36	up	60	2	0.0518104874579	1	ADI1 IL4I1
YBX1	KEGG-hsa04971	Gastric_acid_secretion	74	up	67	3	0.0518645062941	1	CALM2 CALM3 PRKACB
HIF1A	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	80	3	0.051900647064	1	CCL5 IL1B PYCARD
IRF8	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	45	5	0.0519247624203	1	CCL5 CD40 TNFSF10 TNFSF12 TNFSF13B
YY1	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	45	5	0.0519247624203	1	CCL1 INHBA TNFRSF18 TNFRSF9 TNFSF10
DBP	KEGG-hsa05140	Leishmaniasis	72	up	69	3	0.0521238264146	1	IL1B NFKB1 NFKBIA
PKNOX1	KEGG-hsa04971	Gastric_acid_secretion	74	up	112	4	0.0521289160606	1	CA2 CALM2 CALM3 PRKACB
NFE2L1	KEGG-hsa04210	Apoptosis	87	up	25	2	0.0522319345366	1	BIRC3 CYCS
ZNF267	KEGG-hsa04510	Focal_adhesion	201	up	11	2	0.0523298919442	1	ACTB ACTG1
HBP1	KEGG-hsa04510	Focal_adhesion	201	up	11	2	0.0523298919442	1	ACTB ITGB8
HMG20B	KEGG-hsa04141	Protein_processing_in_endoplasmic_reticulum	167	up	30	3	0.0523313615909	1	HSP90AA1 HSP90AB1 HSPA8
ZNF274	KEGG-hsa05320	Autoimmune_thyroid_disease	53	up	41	2	0.0524034918783	1	CD40 HLA-DMA
ATF3	KEGG-hsa04110	Cell_cycle	124	up	67	4	0.052433181116	1	CCND1 CDKN1A CDKN2A YWHAH
RELB	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	19	3	0.0525420712168	1	CCL5 CD40 TNFRSF4
BATF	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	19	3	0.0525420712168	1	CCR7 IL18 TNFSF13B
KLF6	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	up	48	3	0.0525756111711	1	CCL2 NFKB1 NFKBIA
ATF5	KEGG-hsa04380	Osteoclast_differentiation	130	up	64	4	0.0526163004696	1	LILRA2 LILRB1 LILRB4 NCF1
ETV5	KEGG-hsa04380	Osteoclast_differentiation	130	up	64	4	0.0526163004696	1	FCGR1A FCGR3A LILRB4 NCF2
TCF4	KEGG-hsa04350	TGF-beta_signaling_pathway	84	down	26	2	0.0526529830655	1	ID2 ID3
ASCL2	KEGG-hsa04070	Phosphatidylinositol_signaling_system	78	up	28	2	0.05271058748	1	CALM2 CALM3
ATF5	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	64	3	0.0527330375263	1	CTSB HLA-DMB LGMN
MEF2A	KEGG-hsa04666	Fc_gamma_R-mediated_phagocytosis	95	up	210	7	0.0528121360939	1	FCGR2A FCGR3A HCK LAT LYN MARCKS PTPRC
NFE2L2	KEGG-hsa04966	Collecting_duct_acid_secretion	27	down	81	2	0.0528127711362	1	ATP6V1D CA2
BCL11A	KEGG-hsa05012	Parkinson's_disease	130	up	122	6	0.0528239824453	1	ATP5G3 COX5B CYCS NDUFB6 NDUFB9 UBE2L6
PPARG	KEGG-hsa03320	PPAR_signaling_pathway	71	up	169	5	0.052859733348	1	ACOX2 CD36 FABP3 FABP4 FABP5
ASCL2	KEGG-hsa05152	Tuberculosis	180	up	28	3	0.052942018188	1	CALM2 CALM3 CTSD
NR3C1	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	up	91	3	0.0530100399896	1	CD14 TUBA1A TUBB
HMG20B	KEGG-hsa05220	Chronic_myeloid_leukemia	73	up	30	2	0.0530157902919	1	CDKN1A CDKN2A
XBP1	KEGG-hsa05200	Pathways_in_cancer	326	up	26	4	0.0530466646059	1	CYCS HSP90AA1 HSP90AB1 HSP90B1
BATF3	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	114	3	0.0531089150498	1	CD86 HLA-E IL1B
ZNF394	KEGG-hsa04630	Jak-STAT_signaling_pathway	156	up	77	5	0.0531789530668	1	IFNGR2 IL10RA IL3RA IL7R SOCS3
TSC22D1	KEGG-hsa04380	Osteoclast_differentiation	130	down	17	2	0.0532538320902	1	ACP5 TREM2
JUND	KEGG-hsa05215	Prostate_cancer	88	up	25	2	0.0533095592686	1	ATF4 CDKN1A
NFE2L1	KEGG-hsa04012	ErbB_signaling_pathway	88	up	25	2	0.0533095592686	1	CDKN1A HBEGF
IRF7	KEGG-hsa05340	Primary_immunodeficiency	35	up	144	3	0.0534065078547	1	CD40 IL7R TAP1
POU2F2	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	135	4	0.0535380616125	1	AIM2 CCL4L2 IL18 IL1B
CEBPD	KEGG-hsa00330	Arginine_and_proline_metabolism	55	up	40	2	0.0535683659982	1	GLUL P4HA1
MITF	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	40	2	0.0535683659982	1	HLA-DQA1 HLA-DQB1
