TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
ARNT	KEGG-hsa00280	Valine,_leucine_and_isoleucine_degradation	44	0	49	2	0.0516801861119	1	ACAT2 IL4I1
ARNT	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	49	2	0.0516801861119	1	HLA-DMB HLA-E
RREB1	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	0	16	2	0.0516930880214	1	HLA-DMA HLA-DMB
RREB1	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	16	2	0.0516930880214	1	HLA-DMA HLA-DMB
TFEC	KEGG-hsa05140	Leishmaniasis	72	0	30	2	0.0517244808078	1	HLA-DMB NCF2
HIF1A	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	0	80	3	0.051900647064	1	CCL5 IL1B PYCARD
YY1	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	45	5	0.0519247624203	1	CCL1 INHBA TNFRSF18 TNFRSF9 TNFSF10
MSC	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	45	5	0.0519247624203	1	CCL22 CCL3 CCL7 CD40 INHBA
NR3C1	KEGG-hsa04912	GnRH_signaling_pathway	101	0	118	5	0.0519354212682	1	CALM1 CALM3 HBEGF JUN MMP14
DBP	KEGG-hsa05140	Leishmaniasis	72	0	69	3	0.0521238264146	1	IL1B NFKB1 NFKBIA
ZNF267	KEGG-hsa04510	Focal_adhesion	201	0	11	2	0.0523298919442	1	ACTB ACTG1
HBP1	KEGG-hsa04510	Focal_adhesion	201	0	11	2	0.0523298919442	1	ACTB ITGB8
LYL1	KEGG-hsa04141	Protein_processing_in_endoplasmic_reticulum	167	0	30	3	0.0523313615909	1	HSP90B1 HSPA5 PDIA6
ZNF274	KEGG-hsa05320	Autoimmune_thyroid_disease	53	0	41	2	0.0524034918783	1	CD40 HLA-DMA
RELB	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	19	3	0.0525420712168	1	CCL5 CD40 TNFRSF4
FOS	KEGG-hsa00910	Nitrogen_metabolism	23	0	95	2	0.0525810974814	1	CA2 GLUL
ATF5	KEGG-hsa04380	Osteoclast_differentiation	130	0	64	4	0.0526163004696	1	LILRA2 LILRB1 LILRB4 NCF1
NFE2L2	KEGG-hsa05144	Malaria	51	0	236	5	0.0526689675514	1	CD36 CD40 GYPC IL18 TLR2
ATF5	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	64	3	0.0527330375263	1	CTSB HLA-DMB LGMN
MEF2A	KEGG-hsa04666	Fc_gamma_R-mediated_phagocytosis	95	0	210	7	0.0528121360939	1	FCGR2A FCGR3A HCK LAT LYN MARCKS PTPRC
BCL11A	KEGG-hsa05012	Parkinson's_disease	130	0	122	6	0.0528239824453	1	ATP5G3 COX5B CYCS NDUFB6 NDUFB9 UBE2L6
PPARG	KEGG-hsa03320	PPAR_signaling_pathway	71	0	169	5	0.052859733348	1	ACOX2 CD36 FABP3 FABP4 FABP5
ZNF143	KEGG-hsa05014	Amyotrophic_lateral_sclerosis_(ALS)	52	0	42	2	0.0528827659508	1	CYCS TOMM40
XBP1	KEGG-hsa05200	Pathways_in_cancer	326	0	26	4	0.0530466646059	1	CYCS HSP90AA1 HSP90AB1 HSP90B1
ZNF394	KEGG-hsa04630	Jak-STAT_signaling_pathway	156	0	77	5	0.0531789530668	1	IFNGR2 IL10RA IL3RA IL7R SOCS3
JUND	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	37	3	0.0532913699062	1	CD40 FCGR1A FCGR3A
BATF3	KEGG-hsa05143	African_trypanosomiasis	35	0	144	3	0.0534065078547	1	ICAM1 IL18 IL1B
IRF7	KEGG-hsa05340	Primary_immunodeficiency	35	0	144	3	0.0534065078547	1	CD40 IL7R TAP1
FOXO3	KEGG-hsa05110	Vibrio_cholerae_infection	54	0	93	3	0.0534403658769	1	ACTB ACTG1 ATP6V1D
POU2F2	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	0	135	4	0.0535380616125	1	AIM2 CCL4L2 IL18 IL1B
CEBPD	KEGG-hsa00330	Arginine_and_proline_metabolism	55	0	40	2	0.0535683659982	1	GLUL P4HA1
MITF	KEGG-hsa05150	Staphylococcus_aureus_infection	55	0	40	2	0.0535683659982	1	HLA-DQA1 HLA-DQB1
MITF	KEGG-hsa00140	Steroid_hormone_biosynthesis	55	0	40	2	0.0535683659982	1	CYP1B1 HSD11B1
DDIT3	KEGG-hsa04260	Cardiac_muscle_contraction	76	0	29	2	0.0536003345753	1	COX5B SLC8A1
STAT5A	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	60	6	0.0537438249988	1	CCL20 CCL4 CXCL3 IFNGR1 IL1B IL2RA
NR3C1	KEGG-hsa05416	Viral_myocarditis	71	0	118	4	0.0538239141972	1	CD86 HLA-DPA1 HLA-DPB1 HLA-DRA
DBP	KEGG-hsa00640	Propanoate_metabolism	32	0	69	2	0.053833516913	1	ACAT2 LDHB
PLSCR1	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	0	47	2	0.0539778290068	1	CD40 TNFSF13B
HIF1A	KEGG-hsa05146	Amoebiasis	105	0	80	4	0.0543196914283	1	CD14 GNA15 IL1B TLR2
AHR	KEGG-hsa05012	Parkinson's_disease	130	0	39	3	0.0543599053678	1	COX5B LRRK2 NDUFB9
ATF3	KEGG-hsa04380	Osteoclast_differentiation	130	0	123	6	0.0545664714989	1	CYBB IFNGR1 IL1B JUN JUNB LILRA1
STAT1	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	197	7	0.0546333336578	1	CCL4 CCL5 CD40 CD80 FOS IRF7 NFKBIA
NR1H3	KEGG-hsa04970	Salivary_secretion	89	0	180	6	0.0547118567465	1	ATP1B1 ATP2B1 BST1 CALM1 CALM3 LYZ
NR1H3	KEGG-hsa05162	Measles	135	0	180	8	0.0547285658198	1	CCND1 CCND2 FCGR2B HSPA8 IFNGR1 IL1B IL2RA TLR2
MSANTD3	KEGG-hsa04310	Wnt_signaling_pathway	150	0	15	2	0.0547576950052	1	MMP7 PRKACB
NFE2L2	KEGG-hsa00270	Cysteine_and_methionine_metabolism	36	0	236	4	0.054786142154	1	ADI1 APIP IL4I1 SDS
STAT1	KEGG-hsa05332	Graft-versus-host_disease	43	0	197	4	0.054820551469	1	CD80 HLA-A HLA-DQA1 HLA-E
ZNF394	KEGG-hsa05216	Thyroid_cancer	29	0	77	2	0.0548643388345	1	NCOA4 PPARG
STAT2	KEGG-hsa05330	Allograft_rejection	38	0	134	3	0.0548978816139	1	CD40 CD80 HLA-A
XBP1	KEGG-hsa04914	Progesterone-mediated_oocyte_maturation	86	0	26	2	0.0549107056857	1	HSP90AA1 HSP90AB1
PKNOX1	KEGG-hsa04630	Jak-STAT_signaling_pathway	156	0	300	13	0.0549188779401	1	CCND1 CCND2 CSF2RA IFNGR1 IFNGR2 IL10RA IL15RA IL2RA IL3RA IL7R SOCS3 STAT2 STAT4
ASCL2	KEGG-hsa00270	Cysteine_and_methionine_metabolism	36	0	62	2	0.0549350279741	1	LDHB SDS
IRF1	KEGG-hsa05144	Malaria	51	0	166	4	0.055100140197	1	CCL2 CD36 CD40 ICAM1
IRF1	KEGG-hsa04978	Mineral_absorption	51	0	166	4	0.055100140197	1	ATOX1 FTH1 MT1E MT2A
KLF10	KEGG-hsa05010	Alzheimer's_disease	166	0	51	4	0.0551001402	1	ATP5G3 CYCS IL1B NDUFB6
KLF6	KEGG-hsa05012	Parkinson's_disease	130	0	65	4	0.0551431105398	1	ATP5G3 MT-ND2 NDUFB6 SLC25A5
HMGN3	KEGG-hsa05330	Allograft_rejection	38	0	59	2	0.0553925510624	1	HLA-DMA HLA-DMB
HMG20B	KEGG-hsa05323	Rheumatoid_arthritis	91	0	56	3	0.0554031469517	1	CSF1 HLA-DMA HLA-DQB1
EGR2	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	116	3	0.0554104203686	1	CD80 HLA-DQA1 HSPD1
IRF8	KEGG-hsa02010	ABC_transporters	44	0	51	2	0.0555099983744	1	ABCA1 TAP1
KLF10	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	51	2	0.0555099983744	1	HSPD1 IL1B
HIF1A	KEGG-hsa04145	Phagosome	152	0	80	5	0.0555593528961	1	CD14 MARCO OLR1 TLR2 TUBA1B
FOXO3	KEGG-hsa05323	Rheumatoid_arthritis	91	0	93	4	0.055580529581	1	ATP6V1D FLT1 HLA-DQA1 TNFSF13B
ATF3	KEGG-hsa04610	Complement_and_coagulation_cascades	69	0	123	4	0.0559278995753	1	C3 C3AR1 CFD F3
ZNF274	KEGG-hsa05150	Staphylococcus_aureus_infection	55	0	41	2	0.0559849068414	1	HLA-DMA ICAM1
MECP2	KEGG-hsa04145	Phagosome	152	0	15	2	0.0560683301228	1	CALR HLA-DRB1
STAT4	KEGG-hsa00604	Glycosphingolipid_biosynthesis_-_ganglio_series	15	0	152	2	0.0560683301241	1	B3GALT4 HEXB
ETS2	KEGG-hsa00071	Fatty_acid_metabolism	44	0	194	4	0.0561509793718	1	ACAT2 ACSL1 ACSL4 ALDH2
NFE2L2	KEGG-hsa04964	Proximal_tubule_bicarbonate_reclamation	22	0	236	3	0.0561959486865	1	CA2 MDH1 PCK2
EGR2	KEGG-hsa05200	Pathways_in_cancer	326	0	116	11	0.0562514319258	1	CCND1 CDKN1A CKS1B CYCS GSTP1 HIF1A HSP90AA1 HSP90AB1 JUN RALB TCEB1
JUNB	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	109	4	0.0563095799725	1	HSPA1A IFI30 PSME2 TAP1
MSC	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	45	4	0.0564823919592	1	CCL22 CCL3 CCL7 NCF1
ZEB2	KEGG-hsa00380	Tryptophan_metabolism	42	0	54	2	0.056565047331	1	ALDH2 CYP1B1
RUNX1	KEGG-hsa04722	Neurotrophin_signaling_pathway	127	0	18	2	0.0566617950766	1	CALM1 CALM3
NFKB2	KEGG-hsa00620	Pyruvate_metabolism	40	0	129	3	0.0567758972274	1	ACAT2 DLD PCK2
KLF6	KEGG-hsa05143	African_trypanosomiasis	35	0	65	2	0.0568209387144	1	ICAM1 IL18
IRF9	KEGG-hsa04210	Apoptosis	87	0	98	4	0.056824021126	1	BIRC3 CFLAR PRKACB TNFSF10
HLX	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	38	3	0.0569126880421	1	C1QA HLA-DPA1 HLA-DRB1
ZNF322	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	0	22	2	0.057028904138	1	NFKBIA TLR2
MAFB	KEGG-hsa04964	Proximal_tubule_bicarbonate_reclamation	22	0	104	2	0.0570289041384	1	CA2 MDH1
ZNF75A	KEGG-hsa05200	Pathways_in_cancer	326	0	38	5	0.0570671123657	1	CDKN1A CKS1B HSP90AA1 HSP90AB1 TCEB1
ZNF267	KEGG-hsa04810	Regulation_of_actin_cytoskeleton	211	0	11	2	0.0570940673177	1	ACTB ACTG1
BATF3	KEGG-hsa05020	Prion_diseases	36	0	144	3	0.057251415619	1	C1QB IL1B PRKACB
NFE2L1	KEGG-hsa05145	Toxoplasmosis	133	0	39	3	0.0574621957835	1	BIRC3 CYCS IFNGR1
TCF7L2	KEGG-hsa04510	Focal_adhesion	201	0	26	3	0.0576358751201	1	ACTB ACTG1 FLT1
HMGA1	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	0	263	6	0.0577626404106	1	AIM2 CCL4 CCL4L2 IL18 IL1B NFKBIA
IRF8	KEGG-hsa03050	Proteasome	45	0	51	2	0.0577766669314	1	PSMB9 PSME1
MSC	KEGG-hsa05144	Malaria	51	0	45	2	0.0577766669331	1	CD40 ICAM1
NFE2L2	KEGG-hsa04920	Adipocytokine_signaling_pathway	69	0	236	6	0.0577912814732	1	ACSL1 CD36 NFKB1 NFKBIA PCK2 SOCS3
BCL11A	KEGG-hsa05145	Toxoplasmosis	133	0	122	6	0.0578152662168	1	ALOX5 BIRC3 CD40 CYCS IFNGR1 STAT1
CEBPD	KEGG-hsa04380	Osteoclast_differentiation	130	0	40	3	0.0578496713796	1	FCGR1A FCGR3A LILRA2
PLSCR1	KEGG-hsa00480	Glutathione_metabolism	49	0	47	2	0.0581373931254	1	LAP3 MGST1
MEF2A	KEGG-hsa00760	Nicotinate_and_nicotinamide_metabolism	25	0	210	3	0.0581652278036	1	BST1 PNP QPRT
TFEB	KEGG-hsa04978	Mineral_absorption	51	0	102	3	0.0581776313221	1	MT1E MT1M MT1X
STAT2	KEGG-hsa04145	Phagosome	152	0	134	7	0.0582262697536	1	CD36 FCGR2A HLA-A MSR1 NCF1 TAP1 TUBB2A
STAT3	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	140	5	0.0582491251168	1	CD38 CD9 IL1B IL2RA IL7R
YBX1	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	140	5	0.0582491251168	1	CD44 CD9 FCGR1A IL1B IL3RA
HIF1A	KEGG-hsa00010	Glycolysis_/_Gluconeogenesis	65	0	80	3	0.0582509308636	1	DLD FBP1 PCK2
REL	KEGG-hsa00140	Steroid_hormone_biosynthesis	55	0	42	2	0.0584393473238	1	CYP19A1 HSD11B1
ETV5	KEGG-hsa05216	Thyroid_cancer	29	0	80	2	0.0587198305158	1	CCND1 NCOA4
SOX4	KEGG-hsa04744	Phototransduction	29	0	80	2	0.0587198305158	1	CALM1 CALM3
MEF2A	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	0	210	5	0.0587262368664	1	CXCL2 HSP90AA1 IL18 IL1B NFKBIA
STAT1	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	197	4	0.0587857670473	1	CD80 HLA-A HLA-DQA1 HLA-E
ATF3	KEGG-hsa05010	Alzheimer's_disease	166	0	123	7	0.0588047797333	1	ATP5G3 BID CALM1 CYCS IL1B NDUFB6 SNCA
JUNB	KEGG-hsa00520	Amino_sugar_and_nucleotide_sugar_metabolism	48	0	109	3	0.0589380952664	1	CHI3L1 CHIT1 NPL
NFKB2	KEGG-hsa05120	Epithelial_cell_signaling_in_Helicobacter_pylori_infection	67	0	129	4	0.0590218856246	1	CCL5 LYN NFKB1 NFKBIA
FOXO3	KEGG-hsa04530	Tight_junction	133	0	93	5	0.0591001071105	1	ACTB ACTG1 MRAS MYL12A RRAS
TCF7L2	KEGG-hsa05414	Dilated_cardiomyopathy	90	0	26	2	0.0595283350269	1	ACTB ACTG1
XBP1	KEGG-hsa05414	Dilated_cardiomyopathy	90	0	26	2	0.0595283350269	1	ACTG1 TPM4
ZBTB43	KEGG-hsa04010	MAPK_signaling_pathway	266	0	9	2	0.0596283273517	1	ATF4 STMN1
MSC	KEGG-hsa04670	Leukocyte_transendothelial_migration	117	0	45	3	0.0597708941806	1	CTNNB1 ICAM1 NCF1
GTF3A	KEGG-hsa05340	Primary_immunodeficiency	35	0	67	2	0.0599580302698	1	ADA IL7R
IRF8	KEGG-hsa04975	Fat_digestion_and_absorption	46	0	51	2	0.0600753567699	1	ABCA1 ACAT2
ATF5	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	0	64	4	0.0602160441303	1	CD80 HLA-DMB ITGB8 PDCD1LG2
ATF5	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	64	4	0.0602160441303	1	C2 CD80 H3F3B HLA-DMB
HMG20B	KEGG-hsa05219	Bladder_cancer	42	0	56	2	0.0603352294711	1	CDKN1A CDKN2A
HMG20B	KEGG-hsa00380	Tryptophan_metabolism	42	0	56	2	0.0603352294711	1	CYP1B1 WARS
GTF3A	KEGG-hsa05012	Parkinson's_disease	130	0	67	4	0.060390790809	1	CYCS LRRK2 SLC25A5 UCHL1
IRF3	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	28	3	0.0603934180018	1	CCL22 CCL3 NFKBIA
BCL11A	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	122	5	0.060397765977	1	CD14 CD40 CD86 FOS STAT1
TSC22D1	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	60	3	0.0604139105816	1	CD55 CSF1 IL3RA
TSC22D1	KEGG-hsa05215	Prostate_cancer	88	0	60	3	0.0604139105816	1	CCND1 CDKN1A GSTP1
HLX	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	0	38	2	0.0604896122123	1	CCL4 CCL5
ASCL2	KEGG-hsa05330	Allograft_rejection	38	0	62	2	0.0604896122126	1	CD40 CD86
MITF	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	0	40	2	0.060687170681	1	CASP1 CCL2
CEBPG	KEGG-hsa04145	Phagosome	152	0	35	3	0.060901422178	1	CTSS HLA-DRA TFRC
STAT4	KEGG-hsa05340	Primary_immunodeficiency	35	0	152	3	0.0609014221795	1	ADA IL7R TAP1
IRF8	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	0	51	3	0.060971885479	1	C1QC CCL5 GNA15
MAFB	KEGG-hsa05144	Malaria	51	0	104	3	0.0609718854805	1	CCL2 GYPC TLR2
PKNOX1	KEGG-hsa04920	Adipocytokine_signaling_pathway	69	0	300	7	0.061037551792	1	ACSL1 CD36 NFKB1 NFKBIA PCK2 PRKAA1 SOCS3
PKNOX1	KEGG-hsa00380	Tryptophan_metabolism	42	0	300	5	0.061040097433	1	ACAT2 ALDH2 IDO1 IL4I1 KYNU
LCORL	KEGG-hsa04666	Fc_gamma_R-mediated_phagocytosis	95	0	25	2	0.0610738428301	1	FCGR1A FCGR3A
CEBPD	KEGG-hsa05145	Toxoplasmosis	133	0	40	3	0.0611293236555	1	HLA-DMA HSPA8 IL10RA
HMGN3	KEGG-hsa05414	Dilated_cardiomyopathy	90	0	59	3	0.0612369216931	1	ACTB ACTG1 TPM4
ZNF394	KEGG-hsa04920	Adipocytokine_signaling_pathway	69	0	77	3	0.0613694822205	1	CD36 PCK2 SOCS3
MTF1	KEGG-hsa04380	Osteoclast_differentiation	130	0	41	3	0.0614431150187	1	ACP5 FCGR2A NCF1
MTF1	KEGG-hsa05012	Parkinson's_disease	130	0	41	3	0.0614431150187	1	LRRK2 SLC25A5 UCHL1
TGIF1	KEGG-hsa05012	Parkinson's_disease	130	0	41	3	0.0614431150187	1	COX5B NDUFB6 NDUFB9
ZNF274	KEGG-hsa04380	Osteoclast_differentiation	130	0	41	3	0.0614431150187	1	IFNGR2 LILRB4 SOCS3
DBP	KEGG-hsa04722	Neurotrophin_signaling_pathway	127	0	69	4	0.0615156195205	1	CALM1 CALM3 NFKB1 NFKBIA
POU2F2	KEGG-hsa05214	Glioma	65	0	135	4	0.0617010624689	1	CALM2 CALM3 CDKN2A MDM2
BATF3	KEGG-hsa04210	Apoptosis	87	0	144	5	0.0617127496449	1	BIRC3 IL1B NFKB1 NFKBIA PRKACB
MAFB	KEGG-hsa00910	Nitrogen_metabolism	23	0	104	2	0.0617566037917	1	CA2 GLUL
MEF2A	KEGG-hsa00380	Tryptophan_metabolism	42	0	210	4	0.0617736075039	1	ACAT2 ALDH2 IDO1 IL4I1
BATF3	KEGG-hsa05131	Shigellosis	61	0	144	4	0.0618068531582	1	CD44 NFKB1 NFKBIA RIPK2
MSC	KEGG-hsa05320	Autoimmune_thyroid_disease	53	0	45	2	0.0618509815328	1	CD40 HLA-DMA
IRF1	KEGG-hsa05320	Autoimmune_thyroid_disease	53	0	166	4	0.0618669053876	1	CD40 CD80 HLA-A HLA-DMB
JUNB	KEGG-hsa04961	Endocrine_and_other_factor-regulated_calcium_reabsorption	49	0	109	3	0.0619641604444	1	ATP1B1 ATP2B1 SLC8A1
JUNB	KEGG-hsa00480	Glutathione_metabolism	49	0	109	3	0.0619641604444	1	GSTM3 GSTP1 LAP3
BCL11A	KEGG-hsa05140	Leishmaniasis	72	0	122	4	0.0619911335975	1	FCGR3A FOS IFNGR1 STAT1
STAT4	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	0	152	7	0.0620841523536	1	CLDN7 HLA-DMA HLA-DMB HLA-E ICAM1 ITGB8 PDCD1LG2
NR1H3	KEGG-hsa00480	Glutathione_metabolism	49	0	180	4	0.0621635333487	1	GCLC GSTM3 GSTM4 GSTP1
ARNT	KEGG-hsa05152	Tuberculosis	180	0	49	4	0.0621635333496	1	HLA-DMB IFNGR2 LSP1 MRC1
HIF1A	KEGG-hsa00020	Citrate_cycle_(TCA_cycle)	30	0	80	2	0.0623721755169	1	DLD PCK2
PLSCR1	KEGG-hsa05144	Malaria	51	0	47	2	0.0624053656997	1	CD40 ICAM1
TGIF1	KEGG-hsa00190	Oxidative_phosphorylation	131	0	41	3	0.0625865225724	1	COX5B NDUFB6 NDUFB9
BCL11A	KEGG-hsa00860	Porphyrin_and_chlorophyll_metabolism	44	0	122	3	0.0625989376854	1	ALAS1 BLVRA BLVRB
AHR	KEGG-hsa05200	Pathways_in_cancer	326	0	39	5	0.0626186583561	1	CCND1 CSF1R MMP9 NCOA4 TCEB1
NFE2L2	KEGG-hsa00910	Nitrogen_metabolism	23	0	236	3	0.0627759565159	1	ASNS CA2 GLUL
CREB3L2	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	61	3	0.0628745618829	1	CD38 CD9 TFRC
HMG20B	KEGG-hsa05332	Graft-versus-host_disease	43	0	56	2	0.0629007419783	1	HLA-DMA HLA-DQB1
FOXO3	KEGG-hsa04666	Fc_gamma_R-mediated_phagocytosis	95	0	93	4	0.0631723961589	1	GSN LAT MARCKS NCF1
NFE2L1	KEGG-hsa05210	Colorectal_cancer	62	0	39	2	0.0633367150833	1	CCND1 CYCS
TGIF1	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	0	41	2	0.063397540582	1	CCL2 IL18
TGIF1	KEGG-hsa00590	Arachidonic_acid_metabolism	59	0	41	2	0.063397540582	1	GPX3 PTGES
NR3C1	KEGG-hsa04662	B_cell_receptor_signaling_pathway	75	0	118	4	0.0634082537333	1	FCGR2B FOS JUN NFKBIA
RBPJ	KEGG-hsa04670	Leukocyte_transendothelial_migration	117	0	108	5	0.0636861308632	1	CYBB ICAM1 MMP9 MYL12A MYL9
NFKB2	KEGG-hsa00380	Tryptophan_metabolism	42	0	129	3	0.0639446460021	1	ACAT2 IL4I1 KYNU
ATF5	KEGG-hsa05330	Allograft_rejection	38	0	64	2	0.0639747909364	1	CD80 HLA-DMB
BATF3	KEGG-hsa05215	Prostate_cancer	88	0	144	5	0.0641969764996	1	ATF4 CDKN1A HSP90AB1 NFKB1 NFKBIA
ZNF677	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	13	2	0.0642808155105	1	CCL18 CCR1
PKNOX1	KEGG-hsa05310	Asthma	30	0	300	4	0.0642920579162	1	CD40 HLA-DMB HLA-DPB1 HLA-DQA1
PKNOX1	KEGG-hsa00020	Citrate_cycle_(TCA_cycle)	30	0	300	4	0.0642920579162	1	DLD IDH2 MDH1 PCK2
PLSCR1	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	47	4	0.0643812368154	1	CCL15 CCL4L2 CCL7 NCF1
CEBPD	KEGG-hsa04120	Ubiquitin_mediated_proteolysis	136	0	40	3	0.0644955432033	1	MDM2 TCEB1 UBE2D1
IRF9	KEGG-hsa00760	Nicotinate_and_nicotinamide_metabolism	25	0	98	2	0.0645153325259	1	CD38 NT5C3A
PLSCR1	KEGG-hsa05014	Amyotrophic_lateral_sclerosis_(ALS)	52	0	47	2	0.0645786423938	1	BID CASP1
BCL11A	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	0	122	5	0.0645813076272	1	C1QA C1QC CFLAR FOS IFNGR1
GTF3A	KEGG-hsa04530	Tight_junction	133	0	67	4	0.0645990949268	1	ACTB ACTG1 CLDN7 MYL9
CREB3L2	KEGG-hsa04540	Gap_junction	89	0	61	3	0.0646024058343	1	TUBA1A TUBA1B TUBB2A
GTF3A	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	67	5	0.0647888478381	1	CCL22 CCR7 FGR HCK LYN
TCF7L2	KEGG-hsa04810	Regulation_of_actin_cytoskeleton	211	0	26	3	0.0648182127542	1	ACTB ACTG1 MRAS
ZNF274	KEGG-hsa05145	Toxoplasmosis	133	0	41	3	0.0649034127345	1	CD40 HLA-DMA IFNGR2
BATF	KEGG-hsa05323	Rheumatoid_arthritis	91	0	27	2	0.0649159843571	1	IL18 TNFSF13B
ETV5	KEGG-hsa04115	p53_signaling_pathway	68	0	80	3	0.0649517140911	1	CCND1 CDKN1A CYCS
STAT3	KEGG-hsa05152	Tuberculosis	180	0	140	8	0.064998968694	1	BID C3 CALM2 IFNGR2 IL1B LSP1 STAT1 TLR2
PPARG	KEGG-hsa00240	Pyrimidine_metabolism	99	0	169	6	0.0650001890217	1	CDA CMPK2 NT5C3A PNP TYMP UPP1
FOXO3	KEGG-hsa05152	Tuberculosis	180	0	93	6	0.0650498021908	1	C3 CALM2 CORO1A CTSS CYCS HLA-DQA1
EGR2	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	0	116	3	0.0650541744635	1	CD80 CXCR4 HLA-DQA1
RELB	KEGG-hsa04380	Osteoclast_differentiation	130	0	19	2	0.0650786584391	1	LILRB4 NFKBIA
ZNF143	KEGG-hsa04380	Osteoclast_differentiation	130	0	42	3	0.0651385584997	1	CSF1 IFNGR1 JUN
ZNF143	KEGG-hsa05012	Parkinson's_disease	130	0	42	3	0.0651385584997	1	ATP5G3 CYCS NDUFB6
PPARG	KEGG-hsa05320	Autoimmune_thyroid_disease	53	0	169	4	0.0652216475136	1	CD80 HLA-A HLA-DMB HLA-E
BATF3	KEGG-hsa05330	Allograft_rejection	38	0	144	3	0.0653223836341	1	CD40 CD86 HLA-E
ASCL2	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	62	3	0.0653814119776	1	CD36 CD38 CD9
SP3	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	62	3	0.0653814119776	1	CD33 CSF1 IL2RA
HMG20B	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	56	2	0.065503005272	1	HLA-DMA HLA-DQB1
MSC	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	0	45	2	0.0660212052056	1	CD14 CTNNB1
MSC	KEGG-hsa05150	Staphylococcus_aureus_infection	55	0	45	2	0.0660212052056	1	HLA-DMA ICAM1
REL	KEGG-hsa00590	Arachidonic_acid_metabolism	59	0	42	2	0.0661485126005	1	GPX3 PTGES
IRF5	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	88	4	0.0661781938336	1	CCL5 CD40 IRF7 STAT1
TFEB	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	102	4	0.066178193835	1	CD33 CD38 IL1B IL2RA
ASCL2	KEGG-hsa00620	Pyruvate_metabolism	40	0	62	2	0.0662286848628	1	LDHB MDH1
DBP	KEGG-hsa00270	Cysteine_and_methionine_metabolism	36	0	69	2	0.0663748761734	1	IL4I1 LDHB
CEBPG	KEGG-hsa05416	Viral_myocarditis	71	0	35	2	0.0664078743004	1	CD40 HLA-DRA
ATF3	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	0	123	5	0.0664104810117	1	C3 IFNGR1 IL1B JUN TLR2
RUNX1	KEGG-hsa04910	Insulin_signaling_pathway	139	0	18	2	0.0664768112073	1	CALM1 CALM3
IRF3	KEGG-hsa04970	Salivary_secretion	89	0	28	2	0.066581673052	1	BST1 CALM3
ETV5	KEGG-hsa04810	Regulation_of_actin_cytoskeleton	211	0	80	6	0.0668814172651	1	ACTB ACTG1 CD14 MYL12A MYL9 TMSB4X
