	Atf6	Batf	Bcl11b	Crem	Ddit3	Egr2	Etv6	Fosl2	Hif1a	Id2	Ikzf3	Ikzf4	Irf4	Irf8	Lef1	Maf	Nfatc2	Nfe2l2	Pou2af1	Prkrir	Rorc	Satb1	Sp4	Stat3	Zeb1	Zfp36l2
Fam57b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884850729764	0
Fam58b	0	0	0	0	0	0	0	0	0	0	-0.607764964416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam63b	0	0	0	0	0	0	0	0	0.591827266027	0	0	0	0	0	0	-0.64153932243	0	0	0	0	0	0	0	0	0	0
Fam64a	0	0	0	0	0	1.20194269607	0.8351023161	0	0	0.651203452595	0	0	0	0.704361240255	0	0	0.67149894588	0	0	0	0	0	0	0	0	0
Fam65a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.374483228593	0	0	0
Fam65b	0	-0.665407258259	0	0	0	0.266535499195	0.514358478554	0.680895996646	0	0	0	0	0	0	0	0	0	0	0.337283856754	0	0	0	-0.558256244745	0.657179347841	0	0
Fam69a	0.620941210489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam69b	0	0	0	0	0	0	0	0	0	0	0	0	0.623050873606	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam71b	-0.617031679659	-0.680106061261	0	0.644844791468	0.667730630607	0	0	0	0	0.66808965907	0.678468845548	0	-0.687291018322	0	0	-0.628553632933	0	0	0	0	-0.68638386328	0	0	0	0	0
Fam71f2	0	0.627190086053	0	0	-0.643342790023	0	0	0.678691383852	0.680133432059	0	0.679940565529	0	0.604891748036	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam72a	0.596598487256	0	0	0	0	0	0	0	0	0	-0.64505951769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam73a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34664489271	0
Fam73b	0	0	0.653381360793	0	0	0.66807779036	0	0	0	-0.646595537183	-0.64119959106	0	0	0	0.681302499947	0	0	0	0	0.679014806186	0.637907530752	0.666273746513	0	0	0	0
Fam76b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667893825363	0	0	0	0	0	0	0	0.392856052672	0
Fam78a	0	0	0	0	0	0.241045183364	0	0	0.660081247319	0	0	0	0	0	0.640278305479	0	0	0	0.244442439429	0	0	0	-0.267166234812	0	0	0
Fam81a	0	0	0	0	0	0	0	-0.667008332695	0.64361934721	0	0	0	-0.679516952608	0	0	0	0	-0.660773900638	0	0	-0.67008037168	0	0	0	0	0
Fam83d	0	0	0	0.662268057048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam84b	0	0	0.679088985621	0	0	0.680798079792	-0.614219860447	0	-0.653050433214	0	0	0	0	0	0	0	0	0	0	0	0	0.593533393022	0	0	0	0.667481387707
Fam92a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.634824206625	0	0	0	0	-0.625188846704	0	0	0	0	0
Fam96a	0.678937659574	0	0	0	0	0	0	0	0	0	-0.631369066309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam96b	0	0	0	0	-0.673101812376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.636472834402	0
Fam98a	0	0	0	0	0	0	0	-0.635637393416	0	0	-0.633273730479	0	0	-0.381217443235	0	0	0	0	0	0	0	0	0	0	0	0
Fam98c	0	0	0	0	0	0	0	0	0.627371083872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fan1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608858864194	0	0	0	0	0	0	0	0	0	-0.984102785104	0
Fanca	0	0	-0.637328821939	0	0	0	0	0	0	0	0	0	0	0	0	0.670181519123	0	0	0	0	0	0	0	0	0	-0.656353778663
Fancb	0	-0.62152047074	0	0	0	0	0	0	0	0	-0.647130433382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fancc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648823776336	0	0	0	0	0	0	0	0	0
Fance	0	0	0	0	0	0	0	0	0.607312964778	0	0	0	0	0	0.667143129485	0	0	0	0	0	0	0.656538437526	0	0	0.47541585257	0
Fancf	0	0	0	0	0	0	0	-0.627660934546	0	0	0	0	0	0	0	-0.651449358779	0	0	0	0	0	0	0	0	0	0
Fancl	0	0	0	0	0	-0.622131264374	0	0	0	0.59909685061	0	0	0	0	0	0	0	0.645298769608	0	0	0	0	0	0	0	0
Fancm	0	-0.620674756478	0	0	0	0	0	-0.633935122402	0	0	-0.637195097889	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332686919454	0
Far1	0	0	0	0	0	0	0	-0.643805402952	0	0	-0.631455806233	0	0	0	0	-0.646989481005	0	0	0	0	0	0	0	0	0	0
Farp1	0	-0.665002471946	0.632142305101	0	0	0	0	-0.683608185703	0	0	0	0	0	0	0.657986420088	-0.683011848724	0	0	0	0	0	0	0	0.674335567456	0	0
Farp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.443028339774	0	0	0	0	0	0	0
Fars2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65182062549	0	0	0	0	0	0	0	0.671911041951	0
Farsa	0	0	0	0	0	0	0	0	0	0	-0.64235250922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fas	0	0	-0.65966435244	0	0	-0.615951044769	0	0	0	0	0	0	-0.683774437225	0	0	-0.680427721813	0	0	0	0	-0.615108944671	0	0	-0.674587233579	0	0
Fasl	0	-0.672682569408	-0.67014181246	0	0	0	0	0	0	0.660205868769	-0.63124618475	0	-0.641875439636	0	-0.649154364948	-0.649555537099	0	0	0	-0.605144695869	0	0	0	-0.686600713091	0	0
Fasn	0	-0.647321984049	0	0	0	0	0	-0.676311189574	0	0	-0.675353436243	0	-0.655634560125	0	0.660461046023	0	0	0	0	0	0	0	0	0	0	0
Fastk	0	0	0	0	0	0	0	0	0.606867888171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fastkd1	0	0	0	0	0	0	0	-0.643617466449	0	0	-0.613930727366	0	0	0	0	-0.61908091037	0	0	0	0	0	0	0	0	0	0
Fastkd2	0	0	0	0	0	0	0	-0.635839786572	0	0	-0.672125988228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fastkd3	0	0	0	0	0	0	0	0	0	0	-0.659595683334	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.656496376874	0
Fastkd5	0	0	0	0	0	0	0	0	0	0	-0.650141031587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fau	0.668006578103	0	0	0	0	0	0	0	0.600538898818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbf1	0	-0.60124501344	0	0	0	0	0	0	0	0	0	0	0	0	0.663665597595	0	0	0	0	0	0	0.658657002176	0	0	0	0
Fbln1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640284239834	0	0.634536817248	0	0	0	0	0.675469029216	0	0	0	0.615339179593
Fbrs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597156316603	0	0	0	0	0	0	0	0	0	0	0
Fbrsl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674914167045	0	0	0	0	0	0	0	0	0	0	0
Fbxl12	0	0	0	0	0	0	0	0.592646206984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxl14	0	0	0	0	0	0	0	0	0.643788476321	0	0	0	0	0	0.629632073037	0	0	0	0	0	0	0	0	0	0	0
Fbxl15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.793697045134	0
Fbxl18	0	0	-0.610790019275	0	0	0	-0.655370726188	0	0	0	0	0	0	0	0.674759873822	0	0	0	0	0	0	0	0	0	0	-0.634813364135
Fbxl19	-0.663625475649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.680557738424	0	0	0	0	0	0	0	0	0	0	0
Fbxl20	0	0	-0.614541520999	0	0	0	0	0.667187637146	0.61330369591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxl4	0	0	0	0	0	0	0	0.652888809348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxl6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6610544815	0	0	0	0	0	0	0	0.369005709148	0
Fbxl8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643789128767	0
Fbxo11	0	-0.630848626763	0	0	0	0	0	-0.605831386937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo17	0	0	0	0	0	0.450252098389	0	-0.665577123945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.546160926602	0	0	0
Fbxo18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.590557314109	0	0	0	0	0	0	0	0	0	0	0
Fbxo21	0	0	0	0	0	0	0	0	0.666962131665	0	0	0	0	0	0.650734638569	0	0	0	0	0	0	0	0	0	0	0
Fbxo22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449714794029	-0.607530043787
Fbxo28	0	0	0	0	0	0	0	0	0	0	-0.601266698421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo31	0	0	0	0	0	0	-0.661684669843	0	0	0	0	0	0	0	0.672240740226	0	0	0	0	0	0	0	0	0	0	0
Fbxo4	0	-0.600569164864	-0.666914364444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.661849685038	0	0	0	0.617591267226	0	0	0	0
Fbxo46	-0.61677507405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675833992034	0	0	0	0	0	0	0	0	0	0	0
Fbxo5	0	-0.652320372185	0	0	0	0.152850851746	0.326576574874	0	0	0	0	0	0	0.30138297045	0	0	0	0	0	0	0	0	-0.345797145831	0	0	0
Fbxw17	0	0	0	0	0	0	0	0	0	0.655835216487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxw4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.671139917417	0	0	0	0	0	0	0	0	0	0	0
Fbxw5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.646909946926	0	0	0	0	0	0	0	0	0	-0.462675769195	0
Fbxw8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674089291734	0	0	0	0	0	0	0	0	0	0	0
Fbxw9	0	0	0	0	0	0	0	0	0.653651373935	0	0	0	0	0	0	-0.646317246592	0	0	0	0	0	0	0	0	0	0
Fcf1	0	0	0	0	-0.624747918755	0	0.55103248613	0	0	0	0	0	0	0.638350414636	0	0	0	0	0	0	0	0	0	0	0	0
Fcho1	0	0	0	0	0	0	0.232425328921	0	0.586053138844	0	0	0	0	0	0.626985350813	0	0	0	0	0	0	0	0	0	0.261286632605	0
Fcho2	0	0	-0.632785818405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fchsd2	0	0	-0.6287054278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fcrl1	0	-0.687883741137	0	0	-0.676625621799	0	0	-0.686080273546	-0.633656831811	-0.654315390443	-0.674142691467	0	0.618110523267	0	0.65313508507	-0.688129504257	0	0	0	0	-0.687374144082	0	0	-0.647788211141	0	0
Fdft1	0	-0.608101081622	0	0	-0.661854535528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593115021011	0	0
Fdps	0	0	0	0	-0.667886574429	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.203815961282	0	0	0	0	0	0	0
Fdx1	0	0	-0.638145622893	0	0	0	0	0	0.649153133025	0	0	0	0	0	0	-0.604924231895	0	0	0	0	0	0	0.444332795359	0	0	0
Fem1a	0	0	0	0	0	0	0	0	0	0	-0.63834801605	0	0	0	0.675620355262	0	0	0	0	0	0	0	0	0	0	0
Fen1	0	-0.653354022949	0	0	0	0	0	-0.608950410047	0	0	-0.631557002811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fermt3	0	0	0	0	0	0.173123643742	0	0.636693955203	0.630913893665	0	0	0	0	0	0.649512161488	0	0	0	0	0	0	0	0	0	0	0
Fes	0	0.595752841703	-0.686441689896	-0.679542251753	-0.684840615461	-0.684699663084	0	0	0	0.680634885036	0	0	0.66466850355	0	0	0	0	0	0	0	0.688672968561	-0.678374876939	0	0.681222386158	0	-0.685350212516
Fez2	0	0	0	0	0	0	-0.646761788704	0	0.665273807735	0	0	0	0	0	0	0.642088283681	0	0	0	0	0	0	0	0	0	0
Fgd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.542247559849	0	0	0
Fgd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.626810287348	-0.609044378298	0	0	0	0	0	0	0	0.589109331547	0	0
Fgf13	0	-0.601432949943	0	0.614348142348	0	0	0	0	0	0	0	0	0	0	0	-0.651872215909	0	0	0	0	0	0	-0.726832502589	-0.603709872956	0	0
Fgf2	0	-0.660036611282	0	0	0	0	0	-0.66460491396	0	0	-0.636902350644	0	-0.661370237617	0	0.666003733371	0	0	0	0	0.631433149707	0	0	0	0	0	0
Fgfbp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.739939743942	0
Fgfr1op	0	0	0	0	0	0	0	0	0	0	-0.629511386264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fggy	0	0.630732895845	0	-0.644354755806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.622604719793	0	0	0	0	0
Fh1	0.668659357127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.663511304371	0	0	0	0	0	0	0	0	0
Fhl2	-0.642518760742	0.627314707502	-0.671450139651	-0.637502301788	-0.674652288522	0	0	-0.667420347335	0	0	-0.682046867067	0.0443840266362	-0.679845841488	0	0	-0.654405744531	0	0	0	0	0	0	0	0.613659757196	-0.984204275928	-0.621824060475
Fhl3	0	-0.600316173418	0	0	0	0	0	0	0	0	-0.621455415797	0	0	0	0	0	0	0	0	0	0	0	0	0.646853570555	0	0
Fhod1	0	0	-0.640693608168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Filip1l	0	0	0	0	0	0	0	0	0	0	0	0	-0.606568676293	0	0	-0.676126867235	0	0	0	0	-0.625929750224	0.652701877173	0	0	0	0
Fip1l1	0	0	0	0	0	-0.655706843395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.639844279743
Fis1	0.67114881895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fitm2	0	0	0	0.647595364901	0	0	0	0	0	0	-0.623537173979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fiz1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647708117641	0	0	0	0	0	0	0	0	0	0	0
Fkbp1a	0.663609221225	0	0	0	0	0	0	0.649215443751	0.641459242077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp2	0	0	0	0	-0.63505551309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292412674164	0	0	0	0	0	0	-0.642164572718	0	0	0	0.279574084991	0
Fkbp4	0	0	0.652823531445	0	0	0	-0.206052042926	-0.625503278929	0	0	-0.605126625052	0	0	-0.21233790693	0	0	0	0	0	0	0	0.67338013634	0	0	0	0
Fkbp5	0	0	0.638821421385	0	0	0	0	-0.620237442693	0	0	0	0	0	0	0.653686980063	0	0	0	0	0	0	0.669436757601	0	0	0	0
Fkbp8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.624056746738	0	0	0	0	0	0	0	0	0	0	0
Fkbpl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65327157523	0	0	0	0	0	0	0	0
Fkrp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.650476494137	0	0	0	0	0	0	0.660615339247	0	0	0	0
Fktn	0	0	0	0	0	0	0	0	0	-0.654282862971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flad1	0	0	0	0	-0.645489603148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flcn	0	0	-0.619695318167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.637607112529
Fli1	0.654054910059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.511764492506	0
Flna	0	0.643316695117	0	0	0	0.331886932962	0	-0.669480420537	0	0	-0.607168627436	0	0	0	0	0	0	0	0	0	0	0	-0.348286656031	0.674848889143	0	0
Flnb	0	0.60988254039	-0.681511970867	0	0	-0.332430207371	0.678816005301	-0.681302349383	0	0	0	0	0.677157353146	0	0	-0.647968919317	0	0	0	0	0.677421431932	0	0	0.686029213514	0	0
Flot1	0	0.672783733687	0	0	0	0.233674561558	0	0.677824968056	0.631272922128	0	0.622098409667	0	0.673570035692	0	0	0	0	0	0	0	-0.680868649762	0	0	0.667703926011	0	0
Flot2	0	0.64654201693	0	0	0	0	0	0	0	0	0	0	0.639572117263	0	0	0	0	0	0	0	-0.645077588507	0	0	0.602799887982	0.43856274354	0
Flt3l	0	0	0	0	0	0	-0.663488137435	0.672157659259	0.618603074712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flywch1	0	0	0	0	0	0	0	0	0.660731059165	0	0.587082749395	0	0	0	0.671662140637	0	0	0	0	0	-0.652114364864	0.668751339626	0	0	0	0
Fmnl1	0	0	0	0	0	0	0	0.644375977442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.672884617717	0	0
Fmnl3	0	0	0	0	0	0	0	0	0	0	-0.62070728395	0	0	0	0.613956474934	0	0	0	0	0	0	0	0	0	0	0
Fmr1	0.644515434779	0	0	0	0	0.636168764807	0	0	0	0	-0.621675879771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fn3krp	0	0	0	0.628207827894	0	0	0	0	0	0	0	0	0	0	0.635064974821	0	0.655713562214	0.673519593677	0	0	0	0	0	0	0	0.586596132305
Fnbp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.651359004691	0	0	0.226943033437	0	0	0	0	0	0	0
Fndc3a	0	0	0	0	0	0	0	0.619564440183	0	0	0	0	0.622938120865	0	0	0	0	0	0	0	0	0	0	0	0	0
Fnip1	0	0	0	0	0	0	0	0.668356705034	0.594325629382	0	0	0	0	0	0	0	0	0	0	0	-0.613146453884	0	0	0	0	0
Fnip2	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.670481215349	0	0	0	0	0	0	0	0	0	0	0	0
Fnta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324224375788	0	0	0
Fos	0	0	0	0	0	0	0	-0.673398173783	-0.649103766659	0	0	0	0.61741620376	0	0	0	0	0	0	-0.629153584076	0	0	0	0	0	-0.60067758977
Fosl2	0	0	-0.68245165338	0	0	-0.364492352526	-0.649389285577	0	0.676638097104	0	0.678667646433	0	0	0	0	0	0	0	0	0	0	0	0	0.688782754124	0	0
Foxj2	0	0	0	0.659695514259	0	0	-0.639580445807	0	0	0	0	0	0	0	0.682005720986	0	0	0	0	0	0	0.651645562025	0	0	0.45313861681	0
Foxk1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.670700775165	0	0	0	0	0	0	0	0	0	0	0
Foxm1	0	0	0	0	0	0.196667425278	0	0	0	0	0	0	0	0	0.60695987067	0	0	0	0	0	0	0	0	0	0	0
Foxn2	0	-0.649779615236	0	0	0	0	0	0	0	0	-0.642377808365	0	0	0	0.658389956212	0	0	0	0	0	0	0	0	0	0	0
Foxo1	0.656737238411	0.67860236853	0	0	0	0	0	0.643586708259	0.591764955302	0	0.658452266937	0	0.648865316819	0	0	0	0	0	0	0	-0.631072704901	0	0	0.660128722157	0	0
Foxo3	-0.675024547364	0	0	0	0	-0.660795585619	0	0	0.668321098905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.673380102966
Foxo4	0	0	0	0	0	0	-0.635604865944	0.668484293662	0	0	0	0	0	0	0.633637762501	0	0	0	0	0	0	0	0	0	0	0
Foxp1	0	0	0	0	0	0	-0.261898861072	0	0	0	0	0	-0.676571409346	-0.279818259972	0	0	0	0	0	0	0	0	0	0	-0.246920308035	0
Foxp3	0	0	-0.65973663571	0.671742254426	0	0.451583419191	0	0	0	0	0	0	-0.689022202644	0	0	0	0	0	0.331075006374	0.684091646684	0	0	-0.534564107504	0	0	0
Foxp4	-0.64507036018	0	0	0	0	0	0	-0.644358369969	0	0	0	0	0	0	0.669852162434	-0.627476612207	0	0	0	0	0	0	0	0	0	0
Foxred1	0.631083022776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxred2	0	0	0	0.677546053383	0	0	0	0	0.635171793207	0	0	0	0	0	0.68113930519	0	0	0	0	0.675335506234	0	0.670958919597	0	0	0	0
Fpgs	0	0	0	0	0	0	0	0	0	0	-0.646960567697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frg1	0	0	-0.638427527647	0	0	-0.644661959704	-0.886872877119	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.639034707116	0	0	0	0	0
Frmd4b	0	0.688210088889	0.686073721175	0.678884250381	0	-0.564133757435	-0.3880531487	0	0.626133770905	0	0	0	0.685186535138	0	0	-0.647986990134	0	0	0	0	0.677908049023	0	0	0.688147778164	0	0
Frmd6	0	0	0	0.658235662988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.681663765734	0.679557799647	0.287091868491	0.588480289942	0	0
Frmd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63141831382	0	0	0	0	0	0	0	0	0	0	0
Frrs1	0	-0.651666208589	0	0	0	0	0	0	0	0	-0.667940786881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386545711469	0	0	0	0	0	0	0
Fth1	0	0.63140644511	0	0	0	0	0	0.660194000059	0.590026189358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632017683651	0	0
Ftl1	0.6543249232	0	0	0	0	0	0	0.607781778804	0	0	0	0	0.60198688138	0	0	0	0	0	0	0	0	0	0	0	0	0
Fto	0	0	0.612039678346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675050657206	0	0	0	0
Ftsj2	0	0	0	0	0	0	-0.621148211898	0	0	0	0	0	0	0	0	0	0	0	0	0	0.590779852412	0	0	0	0	0
Ftsj3	0	-0.629287308126	0	0	0	0	-0.239418643666	-0.676668991761	0	0	-0.674384840422	0	0	-0.192256454987	0	0	0	0	0	0	0	0	0.200249454343	0	-0.225864245684	0
Fubp1	0	0	0	0	0	0	0	0	0	0	-0.645959444404	0	0	0	0	0	0	0	0	0	0	0	-0.265142388391	0	0	0
Fubp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228717928839	0	0	0
Fuca1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.630432997959	0	0	0	0	0	0	0	0	0	0
Fuca2	0	0	-0.668049211787	0	0	0	0	0	0	0.643859688578	0	0	0	0	0	-0.638937124701	0	0	0	0	-0.603088236831	0	0	0.621525744432	0	0
Fuk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643672756403	0	0	0	0	0	0	0	0	0	0	0
Fundc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39615748946	0	0	0.626765779687	0	0	0	0	0	0	0	0	0
Fundc2	0.671694779587	-0.660437783431	0	0	0	0	0	0	0	0	0	0	0	0.591246732433	0	0	0.671175523546	0	0	0	0	0	0	0	0	0
Furin	-0.670322520635	0.682376618158	0	0	0	-0.257568486435	-0.368157962269	0	0.632082961554	0	0	0	0.685337861185	-0.470427877097	0	0	0	0	0	0	0.688999358072	0	0	0.688002386473	0	0
Fus	0	0	0	0	0	0	0	-0.654040714016	0	0	-0.605278419919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fut11	0	0	-0.676640078453	0	-0.649841056016	-0.635980738949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.614465623565	0	0	0	0
Fut4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.680026549664	0	0.550710103514	0	0	0
Fut7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.646423329835	0	0	0	0	0.635115416837	0	-0.332958556658	0	0	0
Fut8	0	0	-0.668385328993	0	-0.678982056409	-0.648294194033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65157138259	0	0	0	0	-0.653032362396
Fv1	0	0	0	0	0	0	0	0	0	0	0	-0.602927132208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fxn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340925586303	0
Fxyd5	0	0.609642199022	-0.671077880809	0	-0.669046720916	0	0	0.64566966678	0.659968494578	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.208011114322	0.67500021519	0	0
Fyb	0	0.683996697008	-0.651434902125	0	0	-0.812513062455	0.441380606404	0.635323119253	0	0	0	0	0	0.351683613595	0	0	0	0	0.264345685426	0	-0.674175218939	0	-0.589240796156	0	0	-0.649884425978
Fyco1	0	0	0	0	0	0	0	0.676338412188	0	0	0.609422627896	0	0	0	0	0	0	0	0	0	0	0	0	0.618122391976	0	0
Fyn	0	-0.680785524001	0	0	0	0	0	0	0	0	0	0	-0.634011019836	0	0	-0.634256782955	0	0	0	0	0	0	0	0	0	0
Fyttd1	0.643714296886	0	0.671104311289	0	0	1.00230603988	0	0	0.631812948412	0	0	0	0	0	0	0	0	0	0	0.677694412251	0	0.670463400975	0.453562490249	0	0	0.676047628805
Fzd7	-0.683731067263	0.660541159813	0.685153896187	0	0	0.679379769004	0	0	0.689017161137	0.66505423661	0.679287786505	0	0.682231226467	0	0.670599891134	-0.66643729486	0	-0.662234022696	0	0	0	0.68743862277	0	0.682391454045	0	0.681919672842
Fzr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632293631148	0	0	0	0	0	0	0	0	0	0	0
G2e3	0	0	0	0	0	0	0	0	0.624252580445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3bp2	0	0	0	0	0	0	-0.183745255427	0	0.604734487634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G530011O06Rik	0	0	-0.68259621992	-0.676058198128	0	-0.678244767052	0	0	0	0.663719006788	0	0	0	0	0	0	0.65277308943	-0.686828405392	0	0	0	0	0	0	0	-0.675707624267
G6pc3	0	0	0	0	0	0	0	0	0.590500937738	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454219195578	0	0	0
G6pd2	0	0	0	0	0	0	0	0	0.638408983729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
