	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Etv6	Kdm6b	Jmjd6
Siva1	0	0	0	0	0	0	0.866768847591	0.755771625635	0	0	0
Six5	0	0.850751987738	0.868023757065	0.781693648817	0	0	0	0	0	0.770159977009	0.867774691062
Skap1	0.938586071463	0.958415557046	0.836037934668	0	0	0	0	0	0	0	0
Skap2	0	0	0	0.776626113612	0	0	0	0	0	0	0
Ski	0.966174920969	0.908554459239	0.955666251557	0.776501580611	0.926420155187	0.773924705432	0.911246287959	0.9084395057	0	0.914800268225	0
Skil	0.966538940512	0.840252897787	0.840865983332	0.768282402529	0	0.946795670083	0.777038030463	0.790660024907	0	0.879289203947	0
Skiv2l	0	0	0	0.886770763483	0	0	0.824408468244	0	0.8607242073	0	0
Skor2	0	0	0	0	0	0	0	0	0	0	0.756451767411
Skp1a	0	0	0	0	0	0	0.873694798352	0.8200498132	0	0	0
Sla	0.998898361912	0.998812146757	0.999386914455	0.992001149535	0.996465178657	0.998773828911	0	0.914378771913	0.953367180764	0.987537120414	0
Sla2	0	0	0	0	0	0	0	0.820519206821	0	0	0
Slain1	0.924772487786	0.945808985535	0.786445061788	0	0.857045694032	0.833288629179	0	0	0	0	0
Slamf1	0.97731583485	0.97496886675	0.98868665581	0.96406743941	0.886234313632	0.976482421688	0	0	0	0	0
Slamf6	0.944678609062	0.948625347255	0.853233068302	0	0	0.861739630233	0	0	0	0	0
Slamf7	0.927780438739	0.944812721525	0.863818373407	0	0	0.972823067344	0	0.816955647093	0	0	0
Slbp	0	0	0	0.773934284893	0	0	0.75123096082	0.80140818086	0.921256825366	0.774192930357	0
Slc10a1	0	0	0.853894051154	0	0	0	0.792326851231	0	0	0	0
Slc11a1	0.836334897979	0.781502059584	0.890248108056	0.921074815595	0.80257687518	0.853357601303	0	0	0	0	0
Slc11a2	0	0	0.791809560303	0	0	0.818651211802	0	0	0	0	0
Slc12a3	0	0	0.757084011879	0.883322157295	0	0	0	0	0	0	0
Slc12a6	0.813545358751	0	0	0	0	0.835788868666	0	0	0	0	0
Slc12a9	0	0	0	0.834486061883	0	0	0	0	0.821697480602	0	0
Slc13a2	0	0	0	0	0	0	0	0	0	0	0.872401571032
Slc13a3	0	0	0	0	0	0.884452533768	0	0	0	0	0
Slc15a3	0	0	0.878072612319	0	0.853472554842	0	0	0	0	0	0
Slc16a1	0	0	0	0	0	0	0.913574097136	0.778819810327	0	0	0
Slc16a10	0.938289108152	0	0	0	0	0.915212185075	0	0	0	0	0
Slc16a12	0	0	0	0	0	0.785956509244	0	0	0	0	0
Slc16a3	0	0	0	0	0	0	0.9592010729	0.88675160456	0	0	0
Slc16a5	0	0.762477248779	0.934591435961	0	0.769240348692	0	0	0	0	0	0
Slc16a6	0	0	0.941756873264	0	0	0	0	0.828498898362	0	0.802710987642	0
Slc16a8	0	0	0	0	0	0	0	0	0	0	0.883255101063
Slc17a5	0.759919532522	0	0.852016476674	0	0	0.866519781588	0	0	0	0	0
Slc17a7	0	0	0	0.910748155954	0	0	0	0	0	0	0
Slc17a8	0.908535300316	0.877737331162	0	0	0	0.861509723154	0	0	0	0	0
Slc17a9	0	0.917444199636	0	0	0	0	0	0	0	0	0.863866270716
Slc19a2	0.882469585209	0	0	0	0	0.892824983236	0	0	0	0	0
Slc1a1	0	0	0	0	0	0	0.763837532331	0	0	0	0
Slc1a2	0.944563655523	0.869661845004	0	0	0	0.934735127886	0	0	0	0	0
Slc1a4	0	0	0	0	0	0.806102117061	0.808401187853	0	0	0	0
Slc1a5	0	0	0	0.797902097902	0	0	0.984069355302	0	0.799089951145	0	0
Slc22a12	0	0	0	0	0	0	0	0	0	0	0.785621228087
Slc22a17	0	0	0	0	0	0	0.760695468915	0	0	0	0
Slc22a18	0	0	0	0	0	0	0	0	0	0	0.898170322828
Slc22a8	0	0	0	0	0.834965034965	0	0	0	0	0	0
Slc23a3	0	0	0	0.810144649871	0.764000383178	0	0	0.816591627551	0	0	0
Slc25a1	0	0	0	0.796503496503	0	0	0.825883705336	0	0.806619407989	0	0
Slc25a10	0	0	0	0.779155091484	0	0	0.845397068685	0	0	0	0
Slc25a11	0.85580036402	0.97696139477	0.994894146949	0.932321103554	0.95017722004	0.858463454354	0.98675160456	0.963099913785	0.924341412013	0	0
Slc25a15	0.933211993486	0.941479068876	0.941526966185	0	0	0.919484624964	0	0	0	0	0
Slc25a17	0	0.87631957084	0	0	0	0.79020979021	0	0	0	0	0
Slc25a18	0	0	0	0	0	0.871472363253	0	0	0	0	0
Slc25a19	0.824829964556	0.950598716352	0.929878340837	0.880601590191	0.914206341604	0	0.780132196571	0	0.760168598525	0	0
Slc25a2	0	0	0	0	0	0	0	0	0.770888016093	0	0
Slc25a22	0	0.857543826037	0	0	0	0	0	0	0	0	0
Slc25a24	0.750656193122	0.795938308267	0	0	0	0.902222435099	0	0	0	0	0
Slc25a25	0	0	0	0	0	0	0	0	0	0	0.752150589137
Slc25a3	0	0	0	0	0	0	0.985525433471	0	0	0	0
Slc25a30	0	0	0	0.757495928729	0	0	0	0.802117061021	0.915566625156	0	0
Slc25a37	0.934495641345	0	0.905211227129	0	0	0.926659641728	0	0	0	0	0
Slc25a38	0	0	0.923862438931	0.753558769997	0	0	0.971558578408	0.818440463646	0.892901618929	0.867813008909	0
Slc25a4	0	0	0	0	0	0	0.928575534055	0	0	0.768205766836	0
Slc25a40	0.885391321008	0.831190727081	0	0	0	0	0	0	0	0	0
Slc25a41	0	0	0	0	0	0	0	0.831161988696	0	0	0
Slc25a43	0.862007855159	0.901762620941	0	0	0	0	0	0	0	0	0
Slc25a45	0	0.815739055465	0	0	0.764249449181	0	0	0	0	0	0
Slc25a48	0.893926621324	0.881262573043	0	0	0	0.784845291695	0	0	0	0	0
Slc25a5	0	0	0	0	0	0	0.963971644794	0	0.872229140722	0.866874221669	0
Slc26a1	0	0	0	0	0	0	0	0.763712999329	0	0	0
Slc26a10	0	0.911418718268	0.820394673819	0.790554650829	0.817654947792	0	0.945856882843	0.841776032187	0	0	0.945598237379
Slc26a11	0	0	0	0	0	0	0	0	0	0	0.803946738193
Slc26a2	0.930529744228	0.87596513076	0	0	0	0.898361912061	0	0	0	0	0
Slc27a1	0	0.771261615097	0	0	0	0	0	0.82127598429	0	0	0.930462687997
Slc27a2	0	0	0	0	0.840722291407	0	0	0	0	0	0
Slc27a4	0	0	0	0	0	0	0	0	0.778704856787	0	0
Slc28a1	0	0	0	0	0.931468531469	0	0	0	0	0	0
Slc28a2	0.751240540282	0	0	0	0	0	0	0	0	0	0
Slc29a2	0.843212951432	0.970782642016	0	0.93347063895	0.824868282403	0.782804866367	0	0.785592489702	0	0	0
Slc29a3	0.896273589424	0.873790592969	0	0	0	0	0	0	0	0	0
Slc2a1	0.836114570361	0.825749592873	0.807309129227	0.807376185458	0	0.850186799502	0.96840693553	0.976195037839	0	0	0
Slc2a6	0	0	0	0	0	0	0	0	0	0	0.761059488457
Slc2a8	0	0.855330970399	0.774509052591	0	0	0.765159498036	0	0	0	0	0
Slc30a2	0.815499568924	0.788926142351	0	0	0	0	0	0	0	0	0
Slc30a3	0	0	0	0	0	0	0	0	0	0	0.76119360092
Slc30a7	0.901906312865	0.924216879011	0.877699013315	0	0.797767985439	0.85897116582	0	0	0	0	0
Slc30a9	0	0	0	0	0	0	0	0.846987259316	0	0	0
Slc34a3	0	0	0.858865791743	0.767726793754	0	0	0.96418239295	0	0	0.8961298975	0
Slc35a2	0	0	0	0	0	0	0.980285467957	0	0	0	0
Slc35a3	0	0	0	0	0	0	0	0.786100201169	0.796120318038	0	0
Slc35a4	0.752840310375	0.78270907175	0	0.759708784366	0	0.825002394865	0	0.910106332024	0.848050579557	0	0
Slc35a5	0.792288533384	0.790880352524	0	0	0	0.827924130664	0	0	0	0	0
Slc35b2	0.880227991187	0.96547562027	0.971548998946	0.96301369863	0.873340358272	0	0.99009483667	0.953290545071	0.939697289012	0.8414982278	0
Slc35c1	0.787853242648	0.82080659067	0	0	0.781511639046	0.75972794329	0	0	0	0	0
Slc35c2	0	0	0	0	0	0	0	0	0.80381262573	0	0
Slc35d1	0	0	0	0	0	0.78575534055	0	0	0	0	0
Slc35e1	0	0	0	0.812443720663	0	0	0.867295717981	0.882038509436	0.835750550819	0	0
Slc35e2	0	0	0	0.773656480506	0	0	0	0.77380017243	0.881578695277	0	0
Slc35e4	0	0.777986397164	0	0	0	0.814522463838	0	0	0	0	0
Slc36a1	0.805067535205	0.896110738576	0	0	0	0	0	0	0	0	0
Slc36a3	0.964517674107	0.970332407319	0.857064852955	0	0.938308267075	0.960436823451	0	0	0	0	0
Slc37a1	0.854698725932	0	0	0	0	0.87186512118	0	0	0	0	0
Slc37a2	0	0	0.937101254909	0	0.911907270811	0.81195516812	0	0	0	0	0
Slc37a3	0.7654181435	0.784969824696	0.783532905451	0.861816265926	0.784864450618	0.925797490181	0.818248874413	0	0	0	0
Slc37a4	0.854823258933	0.901484816553	0.847130951241	0.932024140243	0	0	0.963396877096	0.973666059967	0.907165437302	0	0
Slc38a1	0.853041479069	0.89618737427	0.884644123	0	0	0.851776990133	0.938997988313	0	0	0	0
Slc38a10	0	0	0.912731104512	0	0	0	0	0	0.80058434716	0	0
Slc38a2	0	0.863090334323	0.927531372737	0.791311428298	0	0.817865695948	0.778609062171	0	0.874614426669	0.769010441613	0
Slc38a3	0	0	0	0	0	0	0	0	0	0	0.776856020692
Slc38a6	0.915087652074	0.780036401954	0	0	0	0.906868473992	0	0	0	0	0
Slc38a7	0	0	0.81729092825	0	0	0	0	0	0	0	0
Slc39a1	0	0.849956892423	0	0.946153846154	0	0	0.906753520452	0.798237379059	0.802394865409	0	0
Slc39a10	0	0	0.869020021075	0	0	0	0.946441230003	0	0.786435482326	0.807404923843	0
Slc39a13	0.767171184979	0.824667113708	0.8723345148	0	0	0.811495353961	0.899635980458	0.795612606572	0.932665964173	0	0.838672286617
Slc39a14	0.950617875275	0	0.950474183351	0	0	0.944544496599	0	0	0	0	0
Slc39a2	0	0	0	0	0	0	0	0	0.83089376377	0	0.863119072708
Slc39a4	0.811821055657	0.933020404253	0.828364785899	0.969843854775	0.879394578025	0.761413928537	0.919858223968	0.846613660312	0	0.942092154421	0.859239390746
Slc39a5	0	0	0	0	0	0	0.857313918958	0	0	0	0.783427531373
Slc39a6	0	0	0	0	0	0	0	0	0.784337580228	0	0
Slc39a7	0	0.870131238624	0	0.894242743558	0.899310278762	0	0	0.951499185746	0.864393141105	0.884979404157	0
Slc39a9	0	0.848577449947	0	0	0	0	0	0	0	0	0
Slc3a2	0.856643356643	0.978388734553	0.993706293706	0.940224159402	0.881023086503	0.948606188332	0.945483283839	0.87403007951	0.927157773733	0.937292844142	0
Slc41a1	0	0.776147140531	0	0.824418047706	0	0	0	0	0	0	0
Slc41a2	0	0	0	0	0	0.820605421975	0	0	0	0	0
Slc41a3	0	0	0	0	0	0	0	0	0	0	0.768004598142
Slc43a1	0	0	0	0	0	0	0	0	0	0	0.76987259316
Slc43a2	0	0	0.980448318804	0	0.881377526583	0.962371874701	0	0.827425998659	0	0	0
Slc44a1	0.878321678322	0.790008621515	0	0	0	0.923048184692	0	0	0	0	0
Slc44a2	0.896043682345	0.914838586071	0.860829581378	0.888677076348	0	0.876242935147	0.80445444966	0	0	0	0
Slc44a4	0	0	0	0	0	0	0.866328192356	0	0	0	0.783159306447
Slc45a1	0	0	0	0	0	0	0	0	0	0	0.762898745091
Slc45a4	0.81524092346	0	0	0	0	0	0	0	0	0	0
Slc48a1	0	0.791445540761	0.851891943673	0	0	0	0.990516332982	0	0	0	0.976223776224
Slc4a11	0.83311619887	0.798496024523	0.848347542868	0.903803046269	0.90943576971	0.85328096561	0	0	0	0	0
Slc4a1ap	0	0	0	0	0	0	0	0	0.834131621803	0	0
Slc4a2	0	0.950512501197	0	0.931152409235	0.827895392279	0	0	0	0	0	0
Slc4a3	0	0	0	0	0	0	0	0	0	0	0.832359421401
Slc4a8	0	0.883925663378	0	0	0	0.9291886196	0	0	0	0	0
Slc50a1	0	0	0	0	0	0	0	0	0.875974710221	0	0
Slc5a10	0.76055177699	0	0.915786952773	0	0	0.764920011495	0	0	0	0	0
Slc5a5	0	0.832551010633	0	0.834495641345	0	0	0.815394194846	0.78558291024	0.888830347734	0	0
Slc5a6	0	0	0	0	0	0	0	0.795143212951	0.814330874605	0	0
Slc6a17	0	0	0	0	0	0	0	0	0	0	0.78428968292
Slc6a18	0.810460772105	0.750694510968	0.873656480506	0	0	0.767765111601	0	0	0	0	0
Slc6a19	0.850043107577	0.834706389501	0	0	0	0	0	0	0	0	0.797691349746
Slc6a6	0.946939362008	0.886071462784	0.964402720567	0.785554171856	0	0.892413066386	0.9345818565	0	0.801810518249	0	0
Slc7a1	0	0	0	0	0	0	0.922971548999	0	0	0	0
Slc7a13	0.818517099339	0.938902193697	0.75474662324	0	0.869134974614	0.844803142063	0	0	0	0.859632148673	0
Slc7a4	0.755436344477	0.883791550915	0.772027972028	0	0.776951815308	0	0	0	0	0	0
Slc7a5	0	0	0	0	0	0.787412587413	0.99109110068	0	0	0	0
Slc7a7	0	0	0	0.842034677651	0	0	0	0	0	0	0
Slc9a1	0.935683494588	0.912386243893	0.952734936297	0.851039371587	0	0.948472075869	0	0	0	0	0
Slc9a2	0.79319858224	0	0	0	0	0	0	0	0	0	0
Slc9a3r1	0.8954305968	0.971223297251	0.932263626784	0	0	0	0	0	0	0	0
Slc9a3r2	0	0	0	0	0	0	0	0	0.800823833701	0	0
Slc9a4	0	0.801743462017	0.829629274835	0	0.775783120989	0.75925854967	0	0	0	0	0
Slc9a5	0	0	0	0	0	0.76295622186	0	0	0	0	0.801513554938
Slc9a8	0	0	0	0	0	0	0	0	0.750091004886	0	0.850455024428
Slc9a9	0.992451384232	0.995028259412	0.918957754574	0	0.861011591149	0.983781971453	0	0	0	0	0
Slco2a1	0	0	0	0	0	0	0	0	0	0	0.797748826516
Slco3a1	0.995737139573	0.986550435866	0.978379155091	0.908947217166	0.842101733883	0.992786665389	0	0	0	0	0
Slco4a1	0	0	0	0	0	0	0	0	0	0	0.822847015998
Slfn1	0.932895871252	0.924456365552	0.80334323211	0	0	0.755292652553	0	0	0	0	0
Slfn10-ps	0.938001724303	0.977038030463	0.964690104416	0.959114857745	0.911485774499	0.941249161797	0.785477536162	0	0	0	0
Slfn2	0.880141776032	0.960044065524	0.986483379634	0.862467669317	0	0.878264201552	0.762573043395	0	0	0	0
Slfn3	0.841086310949	0.915557045694	0.838327425999	0	0	0	0	0	0.75961298975	0	0
Slfn4	0.793572181243	0.880917712425	0	0	0	0	0	0	0	0	0
Slmo2	0	0	0	0	0	0	0	0	0.870753903631	0	0
Sln	0.795219848645	0.822808698151	0	0	0	0.896896254431	0	0.788724973656	0	0	0
Slpi	0	0.832436057094	0	0	0	0	0	0	0	0	0
Sltm	0	0	0.881664910432	0	0	0	0	0	0	0	0
Slu7	0	0	0	0	0	0	0	0	0.901254909474	0	0
Slx1b	0.827809177124	0.952964843376	0.934639333269	0.863473512789	0.895468914647	0	0.940252897787	0.930108247916	0.961816265926	0	0
Slx4	0	0	0	0	0	0	0	0	0.794932464795	0	0
Smad2	0.877469106236	0.805958425137	0.755455503401	0	0	0	0	0	0	0	0
Smad3	0.998371491522	0.998505603985	0.998984577067	0.995986205575	0.998074528212	0.998658875371	0.931746335856	0.928901235751	0	0	0
Smad4	0.881645751509	0.814062649679	0	0	0	0	0	0	0	0	0
Smad7	0.91435961299	0.871127502634	0.931324839544	0	0.763559727943	0.953252227225	0.854765782163	0.862917904014	0	0	0
Smagp	0	0.80638950091	0	0	0	0	0.919896541814	0	0	0	0.784768656002
Smap1	0	0.78757543826	0	0	0	0.753625826229	0	0	0	0	0
Smap2	0.984883609541	0.969671424466	0.987259316026	0.76049430022	0.884031037456	0.978474949708	0	0	0	0	0
Smarca2	0.955790784558	0.960350608296	0	0	0	0.94788772871	0	0	0	0	0
Smarca4	0	0.822023182297	0.827933710125	0	0	0	0.881597854201	0	0	0	0
Smarca5	0.773091292269	0.766423986972	0	0	0	0	0	0	0	0	0
Smarcc2	0.833039563177	0.911284605805	0	0.805163329821	0.781799022895	0.87286138519	0	0.834371108344	0.848606188332	0	0
Smarcd1	0	0	0	0	0	0	0.81822971549	0	0	0	0.815212185075
Smarcd2	0	0.816218028547	0.817664527254	0	0	0	0.890066098285	0.919609157965	0.858769997126	0	0
Smarce1	0.864029121563	0.929753807836	0	0	0.852236804292	0	0	0	0	0	0
Smc4	0	0	0	0	0	0	0.988542963885	0.937829293994	0	0	0
Smcr8	0	0	0	0	0	0	0	0.800344860619	0	0	0
Smek1	0	0	0	0	0	0	0.810441613181	0.895967046652	0	0	0
Smg1	0.926439314111	0.925308937638	0.93335568541	0.864670945493	0.77045694032	0	0	0.759536354057	0	0	0
Smg5	0	0.799032474375	0	0	0	0.817128077402	0	0	0	0	0
Smg6	0.984165149919	0.97573522368	0.89607242073	0.830625538845	0.838710604464	0.995411437877	0.92368042916	0.86055177699	0	0.872439888878	0.880429159881
Smo	0	0	0.908755627934	0.801082479165	0	0	0	0	0	0	0
Smox	0.990525912444	0.98680908133	0.980122617109	0.890200210748	0.916342561548	0.93986013986	0.973321199349	0.888610020117	0	0	0
Smpdl3a	0	0	0.942360379347	0	0	0.827224829965	0	0	0	0	0
Smpdl3b	0.891435961299	0.868656001533	0	0	0	0.89272918862	0	0	0	0	0
Sms	0.89161797107	0.884845291695	0	0	0	0.778973081713	0	0	0	0	0
Smtnl1	0	0	0	0	0	0	0	0	0.770274930549	0	0
Smu1	0	0	0	0	0	0	0	0	0.784375898075	0	0
Smug1	0.840195421017	0	0.931526008238	0	0	0	0	0	0.806514033911	0	0
Smurf1	0	0	0	0	0	0.859248970208	0	0	0	0	0
Smyd3	0.757160647572	0	0	0	0	0	0	0	0	0	0
Smyd4	0.903122904493	0.856605038797	0.873541526966	0	0	0	0	0	0	0	0
Smyd5	0.899386914455	0.935079988505	0.836938404062	0	0	0.93253185171	0.803889261424	0.804234122042	0.762726314781	0	0
Snai3	0.813392087365	0.908611936009	0	0.773167927962	0.809761471405	0.758789156049	0	0	0	0	0
Snap23	0	0.841134208257	0	0	0	0	0	0.790727081138	0	0	0
Snap29	0.809225021554	0	0	0	0	0	0	0	0	0	0
Snapc1	0.787757448031	0	0	0	0	0.792269374461	0	0.753443816458	0	0	0
Snapc2	0	0	0	0.753156432608	0	0	0	0	0	0	0.755311811476
Snapc4	0	0	0	0	0	0	0.820461730051	0.771989654181	0.898840885142	0	0
Snapc5	0	0	0	0.753309703995	0	0	0.978829389788	0	0.811054698726	0	0
Sncg	0	0	0	0	0.756777469106	0	0	0	0	0	0
Snd1	0.98522847016	0.950560398506	0.974106715203	0	0.79114857745	0.988590861194	0	0	0	0	0
Snf8	0	0.847648242169	0	0	0	0	0.876702749305	0	0.885132675544	0	0
Snhg1	0	0.922703324073	0.961471405307	0.847198007472	0	0	0	0.891368905068	0.936306159594	0.948836095411	0
Snhg10	0.842523230194	0.786483379634	0.856710412875	0	0	0	0	0	0	0	0
Snhg11	0	0	0	0	0	0	0	0	0	0	0.813286713287
Snhg12	0	0.832895871252	0.819963598046	0.85427722962	0	0	0	0	0	0	0
Snhg3	0	0.944582814446	0.853395919149	0.818976913497	0.770054602931	0.908305393237	0	0.91975284989	0.919542101734	0.839984672861	0.808420346777
Snhg4	0	0	0.821314302136	0.833987929878	0	0	0	0.809876424945	0.88558291024	0.894702557716	0
Snhg6	0	0	0.812290449277	0	0	0	0	0	0.828977871444	0	0
Snhg7	0	0.854267650158	0.922511734841	0.883437110834	0	0	0	0	0	0	0.98581281732
Snhg8	0	0	0	0	0	0	0	0	0.857859948271	0.833365264872	0
Snhg9	0	0	0.760915796532	0.822961969537	0	0	0.927588849507	0	0.846278379155	0.909043011783	0
Snip1	0	0	0	0	0	0	0	0	0.773694798352	0	0
Snora15	0	0	0	0	0	0	0.916323402625	0.774892231057	0	0	0
Snora16a	0	0.848069738481	0.833173675639	0.865226554268	0	0	0	0	0.755493821247	0	0
Snora17	0	0.871031708018	0.931190727081	0.89396493917	0	0	0	0	0	0	0.986512118019
Snora20	0	0	0	0	0	0	0.990066098285	0.775457419293	0.773809751892	0	0
Snora21	0	0	0	0.804626879969	0	0	0.938404061692	0	0.788974039659	0	0
Snora23	0	0	0	0	0	0	0.921754957371	0	0	0	0
Snora26	0	0	0	0	0	0	0	0	0.770897595555	0	0
Snora28	0	0	0	0	0	0	0.962055752467	0	0	0	0
Snora3	0	0.807155857841	0	0.89654181435	0.791665868378	0	0	0	0.804329916659	0	0
Snora31	0.935731391896	0.933604751413	0.963521410097	0.894300220328	0.873302040425	0.954459239391	0.929993294377	0.79554555034	0.773282881502	0	0
Snora33	0	0.809991378485	0.849564134496	0.914311715682	0	0	0.834390267267	0.783542484912	0.823747485391	0.828326468052	0
Snora41	0	0	0	0.798467286139	0	0	0.865925854967	0	0.862055752467	0.811322923652	0
Snora43	0	0.871002969633	0.931161988696	0.893936200786	0	0	0	0	0	0	0.986502538557
Snora44	0	0.848223009867	0.83335568541	0.865322348884	0	0	0	0	0.755580036402	0	0
Snora52	0	0.828556375132	0	0	0	0	0	0	0.760130280678	0	0
Snora5c	0	0	0	0	0	0	0.812941852668	0	0	0	0
Snora61	0	0.848596608871	0.833671807644	0.865542676502	0	0	0	0	0.755838681866	0	0
Snora62	0	0	0.916083916084	0.819484624964	0	0	0.964632627646	0	0.828585113517	0.899492288533	0
Snora64	0	0	0.763416036019	0.824523421784	0	0	0.928048663665	0	0.847121371779	0.909818948175	0
Snora65	0	0	0.78733595172	0.859699204905	0	0	0	0.871874700642	0.91875658588	0.905939266213	0.773484050196
Snora68	0	0	0	0.769642686081	0	0	0.841124628796	0	0.814991857458	0	0
Snora70	0	0	0	0	0	0	0.775035922981	0	0.79812242552	0	0
Snora74a	0	0	0.847083053932	0.852629562219	0	0	0	0.824398888782	0.897145320433	0.902232014561	0
Snora75	0	0.772372832647	0	0.794271481943	0	0.801494396015	0.998227799598	0.796321486732	0.799750933998	0	0
Snora78	0	0	0.76301369863	0.824312673628	0	0	0.928010345819	0	0.847006418239	0.909684835712	0
Snora7a	0	0	0	0	0	0	0.891321007759	0	0.821850751988	0	0
Snora81	0	0.926171089185	0.90445444966	0.858003640195	0.852380496216	0	0.953271386148	0.846920203085	0.865810901427	0.830635118306	0
Snord100	0	0.810240444487	0.84982277996	0.914369192451	0	0	0.83452437973	0.783695756298	0.823843280008	0.828422262669	0
Snord104	0	0.901379442475	0.863109493246	0.774566529361	0	0.877603218699	0	0.842896829198	0.849669508574	0.890315164288	0
Snord110	0	0.794769613948	0.843509914743	0.928479739439	0	0	0.988475907654	0	0.934198678034	0.915269661845	0
Snord111	0	0	0	0.756087747869	0	0	0	0	0	0	0
Snord12	0.87684644123	0.965360666731	0.958932847974	0.858942427436	0.775840597758	0	0.896311907271	0	0.879384998563	0.961366031229	0.875304147907
Snord15a	0	0	0	0	0	0.832139093783	0.976798543922	0	0.831334419006	0	0
Snord15b	0	0	0	0	0	0.832177411629	0.976808123383	0	0.831372736852	0	0
Snord16a	0	0	0	0.775112558674	0	0	0.962381454162	0	0.821592106524	0	0
Snord17	0	0.880113037647	0.934562697576	0	0	0	0	0.844927675065	0	0	0
Snord19	0.766759268129	0.759651307597	0	0	0	0.76107864738	0	0	0	0	0
Snord2	0	0.926506370342	0.904693936201	0.858425136507	0.852763674681	0	0.953376760226	0.847140530702	0.866031229045	0.830874604847	0
Snord22	0	0.930730912923	0.965073282882	0.857371395728	0	0	0	0.897758405978	0.939984672861	0.9515854009	0
Snord23	0	0	0	0.859047801514	0	0	0	0	0.900459814158	0	0
Snord33	0.826563847112	0.936430692595	0.855963214867	0.941277900182	0.860944534917	0	0.978886866558	0.914646996839	0.965169077498	0.88722099818	0
Snord34	0.826745856883	0.936488169365	0.856068588945	0.941306638567	0.861049908995	0	0.978934763866	0.914685314685	0.965207395344	0.88727847495	0
Snord35a	0.826468052495	0.87338825558	0.855886579174	0.941258741259	0.860906217071	0	0.978858128173	0.914618258454	0.933547274643	0.887192259795	0
Snord35b	0	0.873397835042	0.758329341891	0.872324935339	0	0	0.978877287096	0.914637417377	0.933556854105	0.887201839257	0
Snord37	0.843873934285	0.921553788677	0.881348788198	0.923766644315	0	0	0.971903439027	0.944467860906	0.938174154613	0.838087939458	0.807021745378
Snord38a	0	0	0	0	0.768493150685	0	0.874164191972	0	0.791771242456	0	0.788638758502
Snord42a	0.882862343136	0.944410384136	0.97180764441	0.868359038222	0.86857936584	0.945013890219	0.777296675927	0.924274355781	0.902375706485	0.800555608775	0
Snord42b	0.882804866367	0.944381645752	0.956020691637	0.868339879299	0.86852188907	0.944965992911	0.777191301849	0.92420729955	0.9023469681	0.800488552543	0
Snord43	0	0.973943864355	0.983274259987	0.968627263148	0.910393715873	0	0.970236612702	0.757438451959	0.860015327139	0.945626975764	0.94531085353
Snord45b	0	0.773043394961	0.796704665198	0	0	0	0	0.757965322349	0	0	0
Snord45c	0	0.772890123575	0.796628029505	0	0	0	0	0.757888686656	0	0	0
Snord47	0	0.857237283265	0.917329246096	0.906849315068	0.888638758502	0	0.892537599387	0.824973656481	0.941632340262	0.960992432225	0.85961298975
Snord49a	0	0.845550340071	0.930999137848	0.940837244947	0.789520068972	0.826573426573	0.909138806399	0.762285659546	0.862563463933	0.903228278571	0
Snord49b	0	0.845540760609	0.930989558387	0.940827665485	0.78951048951	0.826544688189	0.909129226937	0.762266500623	0.862553884472	0.903218699109	0
Snord4a	0.88276654852	0.944324168982	0.956011112175	0.868272823067	0.868493150685	0.944918095603	0.777057189386	0.924159402242	0.902318229715	0.800392757927	0
Snord52	0	0.907883896925	0	0.761864163234	0.765600153271	0	0	0	0.77930836287	0	0
Snord55	0	0	0	0	0.768339879299	0	0.874097135741	0	0.791694606763	0	0.788523804962
Snord57	0	0.794750455024	0.84349075582	0.928451001054	0	0	0.988456748731	0	0.934189098573	0.915260082383	0
Snord58b	0	0	0.84572277038	0.811571989654	0.800977105087	0	0	0	0.897739247054	0	0
Snord61	0	0	0	0	0.915662419772	0	0	0	0	0	0
Snord65	0	0.845559919533	0.931027876233	0.94085640387	0.789577545742	0.826630903343	0.909148385861	0.762323977392	0.862592202318	0.903237858032	0
Snord66	0	0	0	0	0	0	0.997969154134	0	0	0	0
Snord68	0	0.888408851423	0	0.885036880927	0	0	0.907701887154	0	0.799521026918	0	0
Snord69	0	0.759603410288	0	0	0	0	0	0	0	0	0
Snord72	0.901312386244	0.872698534342	0.866653894051	0	0	0	0	0	0.87942331641	0.767745952677	0
Snord73a	0	0	0	0	0	0	0.940013411246	0.949372545263	0.763789635023	0	0
Snord82	0	0	0	0	0	0	0.99742312482	0.796493917042	0.79994252323	0	0
Snord83b	0	0.940482804866	0.958760417665	0.948424178561	0.817032282786	0	0.970207874317	0.757285180573	0.859929111984	0.945559919533	0.863760896638
Snord87	0	0	0.824925759172	0	0	0	0	0	0.835060829581	0	0
Snord88a	0	0	0.773637321583	0	0	0	0	0	0	0	0
Snord88c	0	0	0.77350320912	0	0	0	0	0	0	0	0
Snord89	0	0	0	0	0	0	0.76752562506	0	0	0	0
Snord91a	0	0	0	0	0	0	0	0	0.775658587987	0	0
Snord93	0	0	0	0.764086598333	0	0	0	0	0.879471213718	0	0
Snord96a	0.839697289012	0.934390267267	0.810278762334	0.853664144075	0.928623431363	0	0.993629658013	0	0.874719800747	0	0.841708975956
Snord99	0	0.848634926717	0.833700546029	0.865571414886	0	0	0	0	0.755886579174	0	0
Snrnp200	0	0	0	0	0	0	0.905201647667	0	0.909023852859	0	0
Snrnp25	0	0	0	0	0	0	0	0.780113037647	0	0	0
