	AHR	ARID3A	ARID5B	ARNT	ASCL2	ATF3	ATF4	ATF5	BATF	BATF3	BBX	BCL11A	BHLHE41	CEBPD	CEBPG	CEBPZ	CREB3	CREB3L2	CREM	CUX1	DBP	DDIT3	DNMT1	DNTTIP1	EGR2	EPAS1	ETS2	ETV5	ETV6	FOS	FOXO3	GTF2B	GTF3A	HBP1	HES6	HIF1A	HLX	HMG20A	HMG20B	HMGA1	HMGN3	IRF1	IRF2	IRF3	IRF5	IRF7	IRF8	IRF9	JUN	JUNB	JUND	KLF10	KLF3	KLF6	LCORL	LYL1	MAFB	MAFF	MECP2	MEF2A	MITF	MSANTD3	MSC	MTF1	MXD1	MXD4	NFAT5	NFE2L1	NFE2L2	NFIC	NFKB1	NFKB2	NR1H3	NR3C1	PKNOX1	PLSCR1	POGK	POU2F2	PPARG	RBPJ	REL	RELA	RELB	RREB1	RUNX1	SNAI3	SOX4	SP3	STAT1	STAT2	STAT3	STAT4	STAT5A	TCF4	TCF7L2	TFDP2	TFEB	TFEC	TGIF1	THAP1	TSC22D1	XBP1	XPA	YBX1	YY1	ZBTB43	ZEB2	ZHX1	ZNF143	ZNF22	ZNF267	ZNF274	ZNF281	ZNF32	ZNF322	ZNF37A	ZNF394	ZNF444	ZNF524	ZNF580	ZNF677	ZNF75A	ZNF780A
Proximal_tubule_bicarbonate_reclamation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0691429315414	1	1	1	1	0.0170466959784	1	1	1	1	1	1	1	1	1	0.0152268690186	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00700410029172	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0650140939754	1	1	0.0898808678082	1	1	1	0.0887462306624	1	1	1	1	1	0.0221239917942	1	1	1	0.018255215197	1	1	1	1	0.00616519775901	1	1	1	1	1	1	1	1	1	1	1	0.00781618495436	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Pyrimidine_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0396017755497	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0851522249903	1	1	0.0650001890217	1	1	1	1	1	1	1	1	1	1	1	1	0.042638956322	1	0.0312624584381	1	1	1	0.0902651159096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0479997745788	1	1	1	1	1	1	1	1	0.0752099650902	1
Pyruvate_metabolism	1	1	1	1	0.01529460504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0797806530049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016753706453	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0132483324285	1	1	1	1	1	1	1	1	1	1	1	0.0567758972274	1	1	0.0400514502551	1	1	0.0128699452703	1	1	1	1	1	1	1	1	1	1	1	1	0.0691163473504	0.0838573608238	1	1	1	1	1	1	1	1	1	1	1	0.0103804551977	1	1	1	1	1	1	1	1	1	1	1	1	0.0962243258363	1	1	1	1	1	1
RIG-I-like_receptor_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0903424463755	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00324873001824	1	1	0.00403752494541	0.00758064263224	0.00201201703104	0.00637811958789	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0387790538549	1	1	1	1	0.0970975061704	1	1	1	1	0.0159039911344	1	1	0.0781951902059	1	1	1	1	1	1	0.00930159645856	0.00536619930394	0.0885537232944	0.00977895452978	1	0.0540200610854	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0284907735515	1	1	0.00509267247702	1	1	1	1	1
RNA_degradation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0452120277937	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.094002145179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0925774847005	1	1	1	0.0999924980824	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Regulation_of_actin_cytoskeleton	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0843237494991	0.0477191509419	1	1	1	1	1	1	1	1	1	1	0.000438313424243	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0570940673177	1	1	1	1	1	1	1	1	1	1	1	1
Renal_cell_carcinoma	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0680699178331	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Renin-angiotensin_system	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0380832903604	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Rheumatoid_arthritis	1	1	0.0736232846262	1	0.0692238767111	1	1	0.0763395252714	0.0342356471783	5.90403248137e-05	1	1	1	1	1	1	1	1	1	1	0.0217101113017	0.00983187000486	1	1	1	1	5.82678350014e-12	1	1	0.0001666793373	0.0873330824057	1	1	1	1	1	1	1	1	1	0.00143158161272	0.0390634245925	1	5.93576667598e-05	0.000389803107681	0.000354023595507	0.00495213429943	0.003941248076	1.57239702763e-05	1	1	1	1	0.00624354001825	1	1	0.0654809374184	0.0319903302699	0.0218785717709	2.09202377643e-09	0.00322139275934	1	0.0607035014048	0.0251141062015	1	1	0.0486789209023	1	3.8979305661e-06	1	1	3.99047424726e-06	1.09210298582e-08	1.06435591452e-08	1	0.0736232846262	1	1.16631908131e-07	0.00113211593661	7.13375358785e-10	0.00385367610088	0.0172749950512	1	0.0247551843467	1.84595851938e-08	1	1	0.070815067266	0.0109292940487	0.00453447035756	0.0057574524098	0.00052757492801	0.0022337919769	0.00466102001487	0.0165817196333	1	0.020533043223	0.0781104096256	0.0649159843571	1	0.0284407926701	1	1	0.0849717064888	1	1	1	0.000715926082438	1	0.00985926862393	1	0.00352790247268	1	1	1	1	0.00657856731256	1	1	0.0486789209023	1	1	1
Riboflavin_metabolism	1	1	1	1	0.0014052014771	1	1	1	1	1	1	1	1	1	1	1	1	0.006552740445	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033554918971	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00300364201295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0318543636188	1	1	1	1	1	1	1	1	1	1	1	1	0.00786325968201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SNARE_interactions_in_vesicular_transport	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0697794483254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0257995232786	1	1	1	1	1	1	1	1	1	1	1
Salivary_secretion	1	0.0467703236104	1	1	0.066581673052	1	1	1	1	1	1	0.0371056226276	1	1	1	1	1	1	1	1	0.0864086723542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0636184642562	1	1	1	0.066581673052	1	1	1	1	0.0167563452348	1	1	1	1	1	1	1	1	1	1	0.0981278214096	1	1	1	1	1	1	0.0467703236104	0.0543952360834	1	1	1	1	0.0547118567465	1	1	1	1	1	1	0.0234904303395	1	1	1	1	1	1	0.0624247892516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0183041203168	1	1	1	1	1	1	1	1	1	0.00327525422584	1	1	1	1	1	1	1	1	1
Shigellosis	1	1	1	1	1	1	1	1	1	0.0301316255927	1	1	1	1	1	1	1	1	1	1	1	1	0.0233470773063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0883524361458	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.097797339989	1	0.0701249486003	0.0498222648731	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00549721295399	1	1	1	1	1	1	1	1	1	1	1	1
Small_cell_lung_cancer	1	1	1	1	1	0.0744581457546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0852812205456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005527702202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0970097959502	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Staphylococcus_aureus_infection	1	1	0.0297563989894	1	1	0.0244281478733	1	0.0216657772687	1	1	1	0.000124809881502	1	6.27044794976e-08	1	1	1	1	1	1	1	0.00239155236739	1	1	0.0227593159675	1	0.0	0.00288687020799	1	1.07970499208e-09	0.00318260073397	1	1	1	0.000846052163376	1	1	1	1	0.000320646587118	0.00836548464777	1	1	9.06767994024e-11	0.00898008248074	0.045125189109	5.50481873607e-05	1	0.0442995079907	1	1	1	1	0.000987556278179	0.0225163247793	0.00836548464777	6.15280383309e-08	0.00835740925824	1	5.11046760465e-12	0.0535683659982	1	1	0.00644581938147	1	1	0.00120608445923	1	4.21918056048e-12	1	1	0.00120061955264	0.0	7.98387933543e-09	1	1	1	3.10709708504e-05	0.0727427533424	1.22766241617e-11	1	1	1	0.00950348296065	7.3805406231e-12	1	1	1	0.0022257621807	1	0.0413761986973	0.000485241537231	0.000221202485474	0.000487732999065	0.0062892955819	1	0.0148656377974	1	1	1	1	1	0.0053537325884	0.0034111490422	1	1	0.00318260073397	1	1	1	1	0.0559849068414	1	1	1	1	1	1	1	1	0.0062892955819	1	1
Steroid_biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0162042678709	1	1	1	1	1	1	0.00577871300205	1	1	0.0177488045524	1	1	1	1	1	1	1	1	1	1	1	0.0759475260423	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00101581296621	0.00403606514828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00523910292183	1	1	1	0.0161670297553	1	0.0079074265948	0.00861620099631	1	1	1	1	1	1	1	1	1	0.0854260855212	1	1	1	1	1	1	1	1	1	1	1	0.0193539019596	1	1	1	1	1	1	1	1	1	1	1	1	0.0251264899557	1	1	1	1	1	1
Steroid_hormone_biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1	0.011972851236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0535683659982	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0584393473238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Systemic_lupus_erythematosus	1	1	1	1	1	1	1	0.0602160441303	1	1	1	1	1	0.00212336145284	1	1	1	1	1	1	1	0.0286173169501	1	1	1	1	1.80844069719e-08	1	1	0.000218716720775	1	1	1	0.0255408683564	0.00508663313459	1	1	1	1	1	0.0459134204483	1	1	2.41603922702e-06	0.0158683114657	0.0181304874144	0.000535614768914	1	1	1	1	1	1	1	1	1	0.0495443464397	1	1	5.70868180905e-06	1	1	1	0.0684531777541	1	1	0.0982281617045	1	4.36841928186e-07	1	1	0.00979339409818	6.29307311699e-05	6.68327946263e-06	1	1	1	0.0924256055605	0.0417347714694	9.77549148851e-07	1	0.0353143356884	0.0704411400952	0.0516930880214	4.69669536596e-09	1	1	1	0.0385236639692	1	0.0431708429866	1	0.000424944600776	0.0237914799925	1	1	1	1	1	1	1	1	1	0.00433090311156	1	1	1	1	1	1	1	0.0143655054571	1	1	0.0910199873906	1	1	1	1	0.0982281617045	0.00293162271283	1	1
Terpenoid_backbone_biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0496317110511	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00062743899356	0.0985159896614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0122371625714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Thyroid_cancer	0.0155868800484	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0427257786075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0833952363195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0548643388345	1	1	1	1	1	1
Tight_junction	1	1	1	0.0876161219096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0144441885054	1	1	1	1	0.0563460430991	1	1	1	1	0.0645990949268	0.0244974067572	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0496633833693	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0244974067572	1	1	1	1	1	1	1	1	1	1	1	1
Toll-like_receptor_signaling_pathway	0.0295980130466	1	1	1	1	1	1	1	1	0.000758477223637	1	0.060397765977	1	1	1	1	1	1	1	1	1	0.0896115802459	1	1	1	1	4.88015524502e-06	1	1	1	1	1	1	1	1	0.0497665745234	1	1	1	1	1	0.0586991097118	1	0.0121655441903	0.0661781938336	0.0386185606928	0.0426742166853	0.00687711054869	0.0240001818608	1	1	1	1	0.0501304347505	1	1	1	1	1	0.010367228414	1	1	0.00989972507177	1	1	1	1	1	0.000325257610284	1	1	0.00169635567777	0.0125933639766	3.20303595425e-06	1	1	1	0.0850057785999	0.07291343722	0.0108845508902	0.0358256900217	0.0285314092797	0.00402835392	1	0.0205737795466	1	1	1	0.0546333336578	0.00841687020701	0.0105866129649	0.0161087127817	0.00367310393864	1	1	1	1	1	1	1	0.0380401191803	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00616519775939	1	0.0442695095103	1	1	1	1	1	1
Toxoplasmosis	1	1	1	1	1	1	1	1	1	0.0144283086527	1	0.0578152662168	1	0.0611293236555	0.00764473688974	1	1	1	1	1	1	0.00384986932032	1	1	1	1	7.32676753007e-05	1	1	0.00127627263492	1	1	1	1	1	1	1	1	1	1	0.0440961617172	1	1	0.000357308696614	0.00360942133434	1	0.0810307660748	0.0232254810207	1	0.0765319953743	1	1	1	1	1	1	1	1	1	0.00271293618351	0.0122342852729	1	1	1	0.0945848774682	1	0.0945848774682	1	8.99709682234e-06	1	1	0.00861033480099	0.00241839269255	0.0043515105811	1	1	1	1	0.03732294092	2.82636693806e-05	0.0687825879653	0.031820754193	0.0677414753272	0.0496633833693	6.15116199787e-06	1	1	1	1	0.0828211902982	1	1	0.0111475249172	1	1	1	0.0809177284519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0649034127345	1	1	0.0876161219096	1	1	1	1	1	1	1	1
Tryptophan_metabolism	1	1	1	1	1	1	1	0.0762335910194	1	1	1	1	0.00710712059796	1	1	1	1	1	1	1	0.0867748870338	1	1	1	1	1	1	1	1	1	0.00146114057	1	1	1	1	1	1	1	1	1	1	0.0104976063855	0.000735735661588	1	0.00341470222643	0.0188660299395	1	0.00502402462477	1	1	1	1	1	0.0457947246757	1	1	1	1	1	0.0617736075039	0.0328184409886	1	1	1	1	1	1	1	0.00464638438356	1	1	0.0639446460021	1	1	1	1	1	1	1	0.041368313258	1	1	1	1	1	1	1	1	0.0510056668384	0.014843193961	1	1	1	0.0911094457036	1	1	1	1	1	1	1	1	1	1	1	1	0.0216312726609	1	1	1	1	0.0343474318638	1	1	1	1	0.017252205789	1	1	1	1	1	1
Tuberculosis	1	1	0.0111374752591	0.0284217201238	0.052942018188	0.0537088824372	1	1	0.0191206973497	0.000682700210389	1	0.00403261314861	1	0.00705709351715	0.0907450841561	1	0.0118183708879	0.0104808236257	1	1	0.00112842084309	1.99494120523e-05	1	1	0.0254715950106	1	7.19290671469e-09	0.0131276495735	1	5.05799013784e-09	1	1	1	1	1	0.0353299752206	1	1	1	0.00402614024986	0.0755537976104	1	1	1.22714771122e-06	0.00529747471315	1	1	1	0.0968662273925	1	1	0.0790163532913	0.042851299536	0.0584280030921	8.31707756193e-05	0.00982067658891	0.00221572821956	0.0479706219667	1	1.36825942387e-06	0.000179152616166	0.000894242196596	1	0.0357955458669	1	1	3.66269046925e-06	0.0397144808968	4.23450474007e-06	1	1	0.0059860367924	7.19448500774e-10	7.92040413256e-08	0.0211206849018	1	1	0.00082284631021	0.000624974581923	2.11501106628e-08	0.0386492028857	0.00778463009778	1	0.0846588585654	1.09593068165e-06	0.00207628194598	1	1	0.0174036008678	1	0.064998968694	0.00230136802845	0.000436611812466	0.0657810665003	0.0064574667287	1	0.0363951031703	1	1	1	1	1	1	0.000927288887531	1	1	0.0157065779927	0.000348585475108	0.0968662273925	1	1	0.0357955458669	1	0.000529265658534	0.0284217201238	1	0.00892937245748	0.0316654501904	1	0.00478933906867	1	1	1
Type_I_diabetes_mellitus	1	1	1	1	1	1	1	0.0826217583685	1	0.0531089150498	1	1	1	1	1	1	1	1	1	1	1	0.0195989265774	1	1	0.0554104203686	1	4.03676703176e-09	1	1	4.50500430642e-05	0.0236071125321	1	1	1	1	1	1	1	1	1	0.00541619487627	1	1	0.00112847864426	0.000462142606525	0.022040598456	0.00447338832946	0.0364595213281	1	1	1	1	1	0.0498029773748	1	1	1	0.0443277988531	1	2.46172121576e-08	0.0357531808321	1	1	1	1	1	0.012564483987	1	1.58632861724e-06	1	1	0.000356078464275	5.73258622794e-07	0.000539548874675	1	1	1	0.00315255745473	0.00815482460436	4.28812041431e-09	1	0.0782100511941	1	0.00616059399924	2.30200956075e-08	1	1	1	0.0587857670473	1	0.00368805032657	0.0262685542063	0.000985605248281	1	1	1	1	1	1	1	1	1	1	0.0893633472659	0.00447338832946	1	1	0.00345339183722	1	1	1	1	1	1	1	1	0.0195363799352	1	1	0.012564483987	1	1	1
Ubiquitin_mediated_proteolysis	1	1	1	1	1	1	0.0766904555333	1	1	1	1	1	1	0.0644955432033	1	1	1	1	1	1	1	1	1	1	1	0.0301902991372	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0762623084663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Valine,_leucine_and_isoleucine_degradation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0939468105214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0715103528436	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Vascular_smooth_muscle_contraction	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0100629746062	1	1	1	1	1	1	1	1	1	0.00551013628501	1	1	1	1	1	1	1	1	1
Vibrio_cholerae_infection	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018561313289	1	1	1	1	0.0206414732487	1	1	1	1	1	1	1	1	1	1	1	0.0408226430681	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0689288262924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00432951976333	1	1	1	1	1	1	1	1	1	1	1	1
Viral_myocarditis	1	1	1	1	1	0.0468324637984	1	1	1	0.011887894136	1	0.0155894957898	1	1	0.0664078743004	1	1	1	1	1	1	0.0474448274243	0.0309639537074	1	0.0127500560568	1	8.74743905088e-08	0.00722421934987	1	4.12227997463e-05	0.0566435163261	1	0.00848214498185	1	1	1	1	1	1	0.0280270920153	0.0136729482309	0.0150892957815	1	0.00446867380204	0.000626182419033	0.000310503864876	0.00201201703104	0.0302682312073	1	0.0540200610854	1	1	1	0.0198709638517	1	1	1	1	1	1.00346799303e-06	0.0121552317371	1	0.0388658986567	1	1	1	1	0.0361537775877	1.9879491554e-06	1	1	2.1236002264e-05	8.53893919273e-06	0.0238406293464	0.0110664491186	0.0049414830689	1	0.00113443263145	0.00407920238779	3.22935456154e-10	1	0.000189332158769	1	0.000847455635268	2.67595529957e-07	1	1	1	0.00241594078203	0.0781951902059	0.00662759726616	0.0361023437594	0.000730752422575	0.0540200610854	1	1	1	1	1	1	0.0948319731701	0.0388658986567	1	1	0.0167259574471	1	1	1	1	1	0.00738885499515	0.00141814392789	1	1	1	1	0.013686346714	1	1	1	1	1	1
Vitamin_B6_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0153663512773	1	1	1	1	1	1	1	1	1	1	1	1	0.000279747687443	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Wnt_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0547576950052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
mTOR_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0670143019776	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
p53_signaling_pathway	1	1	1	1	1	0.000110493082765	1	1	1	1	1	0.0131077860441	1	1	1	2.89840235351e-05	1	1	1	1	1	0.0438878897632	1	1	0.0021082350214	1	1	1	1	1	1	1	0.0420575375454	1	1	1	1	1	0.00482241832093	0.0237556451757	1	1	1	1	1	1	1	1	1	0.00129435051519	1	0.0554239419895	1	1	0.000173257121755	1	1	1	1	1	1	1	1	1	1	1	1	0.00284700114603	1	1	1	1	0.0173416729928	1	0.0401944747577	1	1	0.0195489965914	1	1	1	1	1	1	1	1	1	0.0345765370717	0.0770294772895	1	1	1	1	1	1	0.0142812505502	1	1	1	1	0.0131732073432	1	0.00809234946717	1	1	1	1	1	0.0646945552698	1	1	0.0811904524532	1	1	1	1	1	1	1	1	1	1	1
